,AIBL,AIBR,AIZL,ASEL,ASHL,ASHR,AUAL,AVAR,AVDL,AVEL,AVER,AVHL,AVJL,AVL,AWAR,AWBL,AWCL,CEPDL,CEPDR,CEPVR,FLPL,I1L,I1R,I2L,I2R,I3,IL1DL,IL1DR,IL1L,IL1R,IL2DL,IL2L,IL2R,IL2VL,IL2VR,M1,M3L,M3R,M4,MI,NSML,NSMR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,RIAL,RIAR,RID,RIVL,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,SAADR,SAAVL,SMBDL,SMBDR,SMBVL,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URBL,URBR,URXL,URXR,URYDL,URYDR,train_test_label,time_in_seconds,tau
0,0.12060221438989238,-0.1566183749598289,0.17664274252939816,-0.4246408659164205,-0.7887952494984933,-0.8160768863402309,-0.42633081211484236,0.329215001444501,-0.4036800913203651,0.31942235936772145,-0.11925773319155564,-0.1649650308926438,-0.6301611584729923,-0.18137787448802956,-0.27436146189669386,-0.7511926711521579,0.3901625563360547,-0.21210222207293006,-0.7997101207320159,-0.06463803557362624,-0.7864084528687763,-0.866993687487452,-0.30745070081947345,-0.3329045402307228,-0.4859422244667899,0.7337742319531235,-0.8178052326604432,0.10787197910329582,-0.709808543833937,0.112187285904076,-0.14193465084340406,-0.7918479760367179,-0.7854316674762998,-0.9310326136366034,-0.7062341609113445,-0.5856065135294742,-0.3560316816973981,0.14485378629070622,0.2817518708851985,-0.8235180236759262,-0.8341868797167918,-0.5364118892662718,-0.4960779588703901,-0.5380332650964387,-0.8013122178010512,-0.5330344823859363,-0.6569241465495175,-0.47928303981586273,-0.34965036874960376,-0.3687250206624797,-0.8639342831655635,-0.7573137160490506,-0.7163319647133306,0.7767486326484376,0.12655688774146379,-0.10577514156537382,-0.5282458786499504,-0.19995825027282144,0.006854696483962863,-0.7665639861223834,-0.06673516989594752,-0.23791326243248379,0.36251158232300584,0.3588600584466106,0.07836876220276179,-0.5889179373200172,-0.8205801869313033,-0.6317824059515245,0.09169878581323299,-0.5599174799577404,-0.5143320015161108,-0.08392539409552913,-0.49595175711270734,-0.3586860527443245,-0.5425683804898954,-0.2409498807456818,-0.5056399874768659,-0.6746975000120274,-0.7937028709485823,0.280100744723337,0.1537527250800439,train,0.0,1
1,0.02505175061075482,-0.12127918950279293,0.1969780637621752,-0.3638086493171502,-0.8196425101809133,-0.8770188244429182,-0.3402659068508598,0.15950567105980218,-0.4841103204859305,0.0725795567809413,-0.14090403685273567,-0.09756569743654464,-0.7737762695541118,-0.10702199699429582,-0.4251345013465453,-0.8083005684323856,0.1489282923268369,-0.39679169023539806,-0.7883215493603488,-0.015559116216620428,-0.7624094995208034,-0.8941301230549584,-0.19790830983422036,-0.42514018779312623,-0.4858444746770988,0.4379431505446225,-0.8174168090664564,-0.10367311137668112,-0.7349119887015423,-0.29855226035317994,-0.25722669352979977,-0.8237530080327459,-0.8225330118181098,-0.8913932276150739,-0.7308228243245805,-0.6955639454361415,-0.4906311882902884,0.06677790995282851,0.05637953457553646,-0.8448920277757733,-0.8792016812285474,-0.42206752649557255,-0.5732687137912895,-0.5378893685090393,-0.8662911215067158,-0.542514305094932,-0.7262846696418411,-0.4889841305349134,-0.29896725620674847,-0.3685609898092692,-0.9044009455830508,-0.7778844763083322,-0.7804143046413609,0.13783797299254363,0.16403841316202072,-0.09433574227017871,-0.6071654502187391,-0.03337235439382846,-0.17280511414304778,-0.9218336196592453,-0.22201570672137794,-0.15461782075967734,0.20866140412128864,0.2060369704064624,-0.11201214106003587,-0.6895998415485425,-0.724604363331246,-0.3792476433457752,0.0077002039919991105,-0.6261416914327642,-0.4797979758774106,-0.24902982854682354,-0.5347114157820924,-0.42384663582030857,-0.7489456785400868,-0.4079656036364161,-0.6800236878496814,-0.7494318189312068,-0.8749634438873994,0.15473921659373158,0.12190563163654922,train,0.64168680646344,1
2,-0.018762199154491732,-0.12677512417491132,0.13134883439904854,-0.341693274592322,-0.8262986892309623,-0.9312572432604199,-0.5816131002297624,0.48462560420610634,-0.30988859202396757,0.4224125627530828,0.03687050177602891,0.04430878881902167,-0.6191430275465688,-0.07892248691920845,-0.39853304753926366,-0.759963871068289,0.051962382495534865,-0.45182357766948256,-0.750254699252134,-0.3717045421736571,-0.7519515166523041,-0.8613177875038518,-0.10586980746835373,-0.36379738621288016,-0.5925139119991198,0.6389666768575899,-0.8196213147476993,-0.2852433982260526,-0.7423737350779127,-0.06949390855638904,-0.33801976909167375,-0.814877784633312,-0.8701159605164782,-0.9429978503407374,-0.5529282570536069,-0.7186974599511818,-0.42264251153424126,0.27514602147361455,0.6832237384831461,-0.8378249443752099,-0.9050211137817287,-0.4424277045309678,-0.6211010067712632,-0.5075815083098659,-0.9145606349911066,-0.5642867768903829,-0.7688764627699984,-0.5719939307080322,-0.2843140038789702,-0.36839693367739934,-0.937398213988279,-0.7860918118472409,-0.821643170657671,0.006495947727151785,0.5948953206584859,0.13541937472429644,-0.6115785484671867,0.13326484129824046,-0.28134051864531173,-0.9078341029192956,-0.3821902466960472,-0.23482975390912042,0.0065332773566857405,-0.07196152695841285,-0.3376179179335763,-0.6528997492658276,-0.4302742413731494,-0.3750972315704211,-0.1508095462500494,-0.5482805886143505,-0.32016888429684043,-0.3075966346777772,-0.4127647226506165,-0.4635273762251314,-0.7397667726986332,-0.5501977924749313,-0.6145939399308297,-0.6384669976278754,-0.7851709814650233,0.09868606642908695,0.08438823627913594,train,1.2417055519199494,1
3,0.21834484097720774,-0.12937571046789387,0.29765709992095646,-0.31774623947876135,-0.8332938290368357,-0.9239081426485147,-0.6089904778267476,0.5271464265057992,-0.3160913115352608,0.39316571892248353,-0.03683550892638321,-0.09743145994466951,-0.6032918808067409,-0.04416537272514964,-0.36898490507709414,-0.8027537137283914,0.13846718093452748,-0.49435707154639386,-0.935849122192864,-0.36687990108214863,-0.7603252964237768,-0.8318176937924364,0.02181453562802882,-0.4127957741079834,-0.5168631820737327,0.5561413627034999,-0.8149333469412633,-0.2937233556992477,-0.7500264295954121,-0.17469436610582678,-0.18588538590609893,-0.8145989964077323,-0.760212348548846,-0.9285481085078564,-0.5577414635063541,-0.7421034297487596,-0.3074203344312255,0.22062876243603657,0.033123699952561925,-0.8987245654636853,-0.8351190388334822,-0.46155872220473526,-0.6201826459397444,-0.454002005881611,-0.9199518325674771,-0.482793697045816,-0.801008455099834,-0.562645986973565,-0.27275233735853366,-0.3086395186254647,-0.9224134564911903,-0.825508254081835,-0.7992180934148669,-0.0317506580016822,0.5683599995063167,-0.031985601684015874,-0.6900180010951712,0.255543799333386,-0.3708626571636955,-0.9083183120061548,-0.46070561793435005,-0.5545797990099405,-0.19688502599776037,-0.1850271518625024,-0.4262852961851604,-0.6868402944450479,-0.5073543380809589,-0.4559195503290715,-0.07172206863671926,-0.5915178374752268,-0.43571797486801067,-0.3348585314098915,-0.3939127669926533,-0.43422708118378495,-0.7342896692656157,-0.6024913912049441,-0.5688980349919881,-0.43467466678323374,-0.8126708194717743,0.12652152286343954,0.039557293564114415,train,1.8417245737382473,1
4,0.26346430931228193,-0.006459033097770517,0.26933639540961174,-0.29172917896565687,-0.8406540049623975,-0.8920962058946402,-0.63383211434982,0.5765049117239305,-0.3179067711282424,0.5128183642674378,0.06893607880981079,-0.12300339032404106,-0.5691853998629084,0.08240691590191607,-0.3359700722917949,-0.700484026348527,0.2496615728450733,-0.5461709487122781,-0.8960735720979012,-0.5184982809805447,-0.7727193669990927,-0.8224874635409054,0.125018368601151,-0.4173287559460942,-0.42392017911533486,0.4656185005341402,-0.8011410595107828,-0.31481032005414156,-0.7578772791480379,-0.2794609833682171,-0.29038084041670364,-0.8143012048969536,-0.7573680360111038,-0.929530845672966,-0.5365915694099144,-0.7556317394980827,-0.35454795880666745,0.10571402488826154,-0.07817718412784935,-0.9097240805907929,-0.8153659772325396,-0.47956847443599926,-0.6870424827623514,-0.4531460739844224,-0.9087493159765262,-0.5014466101158176,-0.7971520625621843,-0.6061811118364434,-0.2942761098888309,-0.3333100994637759,-0.9347772812567061,-0.7931762330478723,-0.7660429007480797,-0.07720876543057598,0.4917864803133558,-0.01627913488347943,-0.6686672137542611,0.30576153849297505,-0.39382001173823733,-0.9169016338378779,-0.5227289605345795,-0.5118828921966879,-0.02517698784299416,-0.06700936632897614,-0.43142413594150053,-0.5840858009176535,-0.5587990144570694,-0.5297233991758261,-0.07631197002666279,-0.6308084600224786,-0.5198433861146529,-0.32256920838715386,-0.4274356500957118,-0.4680410731510477,-0.7253271295331297,-0.6713971574740092,-0.5309386565844612,-0.4536940003292349,-0.8125824997169255,0.0826257083143822,-0.0366601113788918,train,2.441743404283443,1
5,0.30672004332980674,0.1114988104415342,0.234454187765043,-0.26336049238429005,-0.8484080371469631,-0.8628486341967163,-0.660837263462625,0.6345047265247921,-0.3199895881060808,0.6114417102198393,0.17942534851688374,-0.15004130493684165,-0.5346902178547921,0.1968681681746829,-0.2988385470985506,-0.610292903066106,0.39789034793040723,-0.6106464517340375,-0.852779626055167,-0.6420366875793688,-0.7859276325743297,-0.8132082114400793,0.21900517011417286,-0.42097113216626003,-0.3446050624849487,0.35632825001008883,-0.7844134201493362,-0.3415787934229735,-0.7659338578603261,-0.3883980586872411,-0.389259120086503,-0.8139818200108851,-0.7544257809155354,-0.9305740484623369,-0.5186467132877527,-0.7717394887660518,-0.3982130115966225,0.01648818732873858,-0.20920105773149666,-0.9213291541114133,-0.7990232276772917,-0.49655258715634665,-0.743922745639868,-0.45230852552121736,-0.8930230932533738,-0.5218123587934862,-0.7940917603056281,-0.6427493753689517,-0.3178935536126648,-0.35959138835837856,-0.9533502437958066,-0.7582997818400612,-0.7365582230847458,-0.1155215257201363,0.4262386785210148,-0.0012009070163234714,-0.6496995147606804,0.36103137842957667,-0.4262727921648366,-0.9246142863795673,-0.5838674119043469,-0.4804169234788216,0.11589123065527929,0.029042980976343724,-0.43513471264511727,-0.5014715895712476,-0.5982404290479708,-0.5973860889687395,-0.07986757025521363,-0.6666689278046132,-0.5775983683704631,-0.30795909528870236,-0.4543123450255806,-0.5052231527516724,-0.714821830428187,-0.7265724062180907,-0.49576202555730664,-0.47955464488827904,-0.8124934501370671,0.028299043287711267,-0.12782564176408906,train,3.066762989737981,1
6,0.348226683168666,0.2247946622069268,0.1904705172656298,-0.232305074939279,-0.8565878614209008,-0.8358656932467226,-0.6902982970463275,0.703645069160161,-0.3223926154520069,0.6941499031934699,0.2949535095656113,-0.17867268669770753,-0.4997997999746082,0.3008843245405606,-0.2567669935237744,-0.530152545668849,0.605374127654619,-0.6930344514255757,-0.8054801194240604,-0.7446314647681129,-0.8000319968119336,-0.8039794949306044,0.3049627123993417,-0.42395758567652475,-0.276117572911311,0.22179334819819507,-0.7636977535182551,-0.3766582465053052,-0.7742041307796454,-0.5017572667906867,-0.48296288738138315,-0.8136377583092154,-0.7513804025685844,-0.9316832761125189,-0.5032260521904045,-0.7912365057204065,-0.43878385208290627,-0.054791597837076544,-0.36567397078151953,-0.9335907815819514,-0.7852728650202361,-0.5125961130235511,-0.7929008132835189,-0.4514886346726146,-0.8693168566152856,-0.5441356380266371,-0.7915991577063726,-0.6738981124691723,-0.3439191429876538,-0.38764446066945846,-0.9843414902745079,-0.7205669383545447,-0.7101779697015581,-0.14824456126315444,0.3695002343596492,0.01328684808981384,-0.6327336050271628,0.42215950046628503,-0.4755723182808902,-0.9315815479866907,-0.6441401293475216,-0.4562510548267822,0.23387467767540882,0.10876207356275236,-0.43792547889220135,-0.43359203252359846,-0.6294366094290127,-0.6596445608289953,-0.08269134470617145,-0.6995293622373167,-0.6196927456639544,-0.2902930418127716,-0.4763362635224522,-0.5462989810820902,-0.702333453165095,-0.7717427906167693,-0.46307095092367956,-0.5166796148996791,-0.8124036895139318,-0.040639454857070545,-0.23878735785910155,train,3.61905305082837,1
7,0.35356875349136563,0.2529244494349385,-0.06363027324612602,-0.43447262450562607,-0.8813775744335738,-0.8226619625755911,-0.6800747390396329,0.6702654870601483,-0.31015293850297754,0.6779161946260948,0.4547126716437597,-0.10471084140721043,-0.6104066564943731,0.3198861924964471,-0.34120372755849915,-0.45846501178475085,0.45513788841934133,-0.9373247529528812,-0.8958586210048258,-0.4889532051970278,-0.7965852477928869,-0.8147058654634428,0.6035766435345744,-0.3943107292044977,-0.45246660490816326,0.49833012678764677,-0.8404326632222996,-0.541490481812895,-0.8929269014740518,-0.5495700320609553,-0.48408806937688287,-0.8153531088250978,-0.748226348329496,-0.9328647908345922,-0.4898288311812701,-0.8201269419167561,-0.40428213506567934,0.31776391036412344,0.20139781046773475,-0.9280150152055648,-0.7878411020899795,-0.37285520070002454,-0.7493257277751413,-0.45068571328045715,-0.9214516299022113,-0.5687100817535443,-0.8741343637678576,-0.7007480266021617,-0.14999042075693803,-0.45462386601642646,-0.9817096933103637,-0.6613100429037281,-0.7722229646243398,-0.4169396329106434,0.36131458145733863,-0.15005465645663363,-0.6453602507657948,0.7591193957161799,-0.48794582164943223,-0.9255528721842824,-0.5635895210337133,-0.44190475347276703,0.13181266784577295,0.35485175574168126,-0.3938617151570021,-0.4690182865787351,-0.6417938853782558,-0.700006669331636,-0.001918005270187484,-0.8045452829114556,-0.6303933004423827,-0.053548945393349756,-0.2446595069665547,-0.4835336366959846,-0.6872364981612695,-0.9455334475703683,-0.7135494916853082,-0.6799679902887803,-0.7361133974671172,0.05445922603181863,-0.10381810625670718,train,4.25680038995506,1
8,0.3584791420009168,0.2472489672674698,0.22083454895378551,-0.42569826315214465,-0.8205181829865447,-0.8092023044533105,-0.6417852932002164,0.49885068467939897,-0.33782526541682545,0.5821801028214453,0.23695724483608704,-0.08658567679426299,-0.6169965041160821,0.3401166291237119,-0.09346559391279086,-0.42726109889644626,0.32371375010006,-0.7162257920425048,-0.8520835802931861,-0.4886682060969867,-0.7834802139688896,-0.8221009452440842,0.2072061628383175,-0.36921469421862185,-0.38386443854128793,0.41100884484563327,-0.8453433681448502,-0.5918982104752005,-0.8061740237870639,-0.5967777732397634,-0.4854525346650155,-0.8169797020628591,-0.744957659620364,-0.9341256725568461,-0.4780785332566737,-0.8497155426859926,-0.3129782816194342,0.20502199534005516,0.2723610222781516,-0.9127384822502185,-0.7905163728864232,-0.4014843615718835,-0.7495391960233777,-0.4498991084363775,-0.9241790400795797,-0.5958911415846397,-0.9063476693173464,-0.6885233459549397,0.03123118602059094,-0.3185518510416956,-0.9795005490345288,-0.5373372835535165,-0.7348285080558142,-0.06787045333917474,0.5396104336843937,-0.1611554514772635,-0.7647712854968721,0.6572007188704219,-0.4885154781470157,-0.9347590898897555,-0.6365386896580354,-0.2945811433370269,0.24754391784056873,0.18422394113887952,-0.47635368181475246,-0.6140402402435594,-0.6545972006303314,-0.7199074940513359,0.1135810447777863,-0.8128871802789828,-0.688718240094098,-0.09294868989552652,-0.33164366408583734,-0.4712499166683848,-0.5167216240875572,-0.7889843625454012,-0.5762486271893882,-0.6076190994185593,-0.8140204491568176,0.0459106524471391,-0.3688607281905434,train,4.8418188144642045,1
9,0.3630111579868136,0.14678206589936682,-0.02151107836595134,-0.455136258460501,-0.8149100505997557,-0.7954792790398402,-0.5660440626566325,0.5341748651408245,-0.43923306845853505,0.5664819977304962,0.23265929614665248,0.0027700836820452324,-0.6964040512697982,0.3616996705088724,-0.37223086853683407,-0.5165171954063794,0.20777518091595604,-0.6219266845112885,-0.8924025985501804,-0.46678897022317467,-0.750400894836224,-0.8499340116147007,0.3403438111203039,-0.43573482540159114,-0.33087413705231994,0.29035082969346937,-0.8526040342153458,-0.5789939919882846,-0.8826404570194806,-0.6047958176956294,-0.48713037473499865,-0.8185240637166288,-0.7415679341394266,-0.9354739569004785,-0.45488984091666274,-0.8671033715049419,-0.21434550673964625,0.2614491238994976,0.29717782106964874,-0.9716338403678384,-0.7933051864620154,-0.4331517705648763,-0.7533600317018676,-0.4491282002533059,-0.9276849484109091,-0.6261132583781127,-0.8992347109883221,-0.6200263234916571,-0.19420345373037273,-0.5241873876730829,-0.9776184686039404,-0.5526177349528405,-0.7930799355776011,0.06903314138586647,0.410238616936329,-0.1610875443570663,-0.8017254371538838,0.4874369792360018,-0.569782641315635,-0.8536602252281815,-0.6422539953443823,-0.3106609034301222,0.1528762146288427,0.16526859546606776,-0.35481249988247,-0.7012822195474165,-0.6678707265819891,-0.7383062923584456,0.22184435129536695,-0.8509453893173239,-0.7038892811971438,-0.13570270960116448,-0.4326013445063428,-0.42896714302336136,-0.5682782806045437,-0.5309339821044368,-0.4813336260663781,-0.7606278703234588,-0.8834277642940469,-0.0070722261301940925,-0.37819161352268726,train,5.441837552887591,1
