,AIBL,AIBR,ALA,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,BAGL,BAGR,DB1,DB2,RIBL,RIBR,RID,RIML,RIMR,RMED,RMEL,RMER,RMEV,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
0,0.22403933651859,0.09174620659728475,-0.028512560334919362,0.05737888822083499,0.012565057542459068,-0.46781120064690673,-0.33301257402452134,-0.07811049396614156,0.08700342594356371,-0.06059197378860523,-0.04110883028144614,-0.17972951205759052,-0.2977478539704467,-0.4439185108106628,-0.39341416099367255,-0.2339652948839821,-0.03235508071763982,-0.12348417525427528,-0.49632560534373704,-0.38764890920816153,-0.44880043959165805,-0.5274906062087468,-0.038034875126548025,0.021307496677131898,-0.12308451072313051,-0.015145658398464143,-0.295945578324817,train,0.0,1
1,0.3619046993416364,0.1594472069599244,0.005267769355372348,0.160219495113118,0.12852324862949274,-0.6084248902019151,-0.44481715503177965,0.017721041559008166,0.1455083861959983,-0.06339319861713397,-0.07003539120021654,-0.1908574810193549,-0.42312735195835016,-0.6164884549883295,-0.5367644219270022,-0.33171913111806284,0.03874717034432018,-0.0687261924978769,-0.656868426068395,-0.49582374505214466,-0.5422420502078846,-0.7122774209185814,-0.005422948955129389,0.050769791472022256,-0.11401911615273971,0.016943242761222763,-0.41023709942745157,train,0.4922923918448533,1
2,0.443038086078985,0.19596020581593696,0.020699840758669083,0.2289508271391376,0.20932616321484018,-0.7006209290891556,-0.5013242802478549,0.07181497378457408,0.18480362004522152,-0.06442014476205768,-0.09278424646860942,-0.1728877203583878,-0.489554380977419,-0.7095056464197114,-0.6115310375645808,-0.37924653585661183,0.09335903574546803,-0.019624077270893686,-0.773000561792985,-0.5547621648728002,-0.5917398803067455,-0.8221416411685276,0.015885387514652433,0.08368782494204446,-0.09928217791328041,0.04420865845631243,-0.47168911316447304,train,0.9845847836897066,1
3,0.4801276382999211,0.22478217531074715,0.04708890717932676,0.2562950013283292,0.25172184941322573,-0.7404738853861171,-0.546683023963966,0.10153898733705014,0.19934415481057108,-0.05553289903471696,-0.09579656098696701,-0.17636941460173966,-0.5414023381268434,-0.7693182931887026,-0.6715888169014274,-0.4125229606916163,0.12414322444750844,0.003813706720111748,-0.8392874827748248,-0.5781870532606,-0.6198709338370075,-0.88497870582336,0.03540710088181111,0.10263471160022068,-0.08621032085136077,0.060549045140029276,-0.5198412773221877,train,1.4768771755345598,1
4,0.5231603672611852,0.2503845391033104,0.048560812109775,0.2801137536216285,0.29249913586144705,-0.7870359921801238,-0.5603186213040273,0.13490514128530606,0.22107985339835162,-0.03852598016982437,-0.10919119660534243,-0.1646800729949291,-0.5755641430605748,-0.8164632295311548,-0.7030299650885,-0.42500651531791556,0.14965193434596955,0.03008312362612353,-0.8913146679201633,-0.5906926152840011,-0.6440406422265479,-0.9299535880266132,0.0437911088043559,0.1233689036298536,-0.08094567249741264,0.08210297411012348,-0.5495347214480133,train,1.9691695673794132,1
5,0.5237660250099455,0.2590960849212067,0.05623977588245291,0.29305408377713216,0.29824235559172785,-0.7944669097723539,-0.5916186509774706,0.14443049566105864,0.21720145993728593,-0.04128637845702213,-0.10399333322335616,-0.1711467484130051,-0.6021268573161909,-0.8350493096333301,-0.7344201966497769,-0.45207463405657067,0.1484341860974274,0.023006592586271996,-0.90949947100804,-0.6126771394840146,-0.6493338298053998,-0.9477443264632437,0.045833922672048624,0.13179210530332955,-0.08820330232174076,0.07954952888026413,-0.5656047266728372,train,2.4614619592242666,1
6,0.5178275191366443,0.25448053918609825,0.05886996944887349,0.3080770442385509,0.3007079434105806,-0.8033714122563116,-0.6091823196646159,0.13875169474092364,0.21569861345144667,-0.05224135099968098,-0.1013279501605423,-0.16973693937687057,-0.6115925080378233,-0.8428226219355891,-0.7480194995722861,-0.46496226170285193,0.14979969388418382,0.032880162196068874,-0.9256452142642786,-0.6242362601148417,-0.6503221043998164,-0.9606573959397233,0.047277946430210036,0.13443325573506257,-0.0869718226412004,0.07476846175439515,-0.5752590143765952,train,2.9537543510691195,1
7,0.5297968969718307,0.26589997916988645,0.0708955291144776,0.29988528964521416,0.31639769766322035,-0.8007759444849835,-0.6266633141807362,0.15039882738031257,0.21764116396785713,-0.035604244655021045,-0.08965848085461466,-0.18637222854742844,-0.6359508800558648,-0.8511975624530366,-0.7624833971544698,-0.4714539948268375,0.1520681457622122,0.03523407977948187,-0.9361438759748232,-0.6238567155011188,-0.6510752660573422,-0.9651372555559261,0.05772744329630998,0.13857508870807678,-0.08703781675298357,0.08307589992067897,-0.5931403264548116,train,3.446046742913973,1
8,0.5169079139571655,0.2551324206593504,0.07108148708095499,0.29374406126380204,0.3028392483183697,-0.7968381218058966,-0.6344657681947233,0.14056174858649567,0.21583561900878576,-0.03798711645264826,-0.0863373396973186,-0.18551028018670757,-0.6371278864445103,-0.8476631575143339,-0.7632770001718526,-0.4792717379600354,0.14627918805149168,0.034810782359536885,-0.9302504159210794,-0.6293681737917692,-0.6511463852789359,-0.9616964866945792,0.05629686662533186,0.13689017306731396,-0.09040056754470951,0.07931733546796653,-0.5944769691808626,train,3.9383391347588264,1
9,0.5187090644495134,0.24950065890842474,0.06991884031065546,0.29693450033708485,0.3063565580825103,-0.8016289170287653,-0.6347625175516541,0.14224360082367304,0.21969305013923268,-0.04170540982013062,-0.08622051032082466,-0.18063297178122073,-0.6394969815991149,-0.8456855963610718,-0.7604364038137978,-0.4776520780609681,0.1450042803047367,0.04467798949224688,-0.93889503821181,-0.6296907172601617,-0.6500984973006297,-0.9681538367438305,0.05856003644969214,0.13736997728157546,-0.08684426576347642,0.0856142641381583,-0.5976333169326142,train,4.43063152660368,1
10,0.49985852631389127,0.23838078147641537,0.07126232061119339,0.2874907284125351,0.28699543833228913,-0.7969323234701877,-0.6335141001208461,0.1328576213838955,0.20558467774508454,-0.039677373114606215,-0.09021313176670517,-0.183787963783175,-0.6415055477127845,-0.8397756813030728,-0.7643544797645059,-0.47469782947389305,0.12633777675776633,0.029007404443937485,-0.9295113137784171,-0.6265108929085353,-0.6492025744017746,-0.9609154413752132,0.05933495067710008,0.12696937081031542,-0.08803316692489103,0.08204465862613201,-0.5984905169668584,train,4.922923918448533,1
11,0.49529553164765017,0.23791208059690142,0.07381941392634422,0.275950631975483,0.2876673341849314,-0.7842518448866616,-0.6414148246264308,0.12528927170525334,0.20046577075600802,-0.03854970356840497,-0.07956154732997726,-0.19460602528799498,-0.6486925910835094,-0.8308136835922904,-0.7686379865549835,-0.4790704940990277,0.11489128100485693,0.021928946359871332,-0.9223607696553942,-0.6269816212529267,-0.644258453742304,-0.9529845459092401,0.06368968804471993,0.12472193601082866,-0.08758398036727827,0.08534976117142516,-0.5963230366679643,train,5.415216310293387,1
12,0.5006893617701929,0.2400969264703338,0.07203598183763205,0.27151097413988506,0.2890712015600194,-0.7879018310636945,-0.6368373317355008,0.12903217427363417,0.2098771077699366,-0.02535475208483553,-0.0798073348090204,-0.18905670452911802,-0.6462795801789419,-0.8327864910628094,-0.7699653751553823,-0.47190314268678835,0.12206532081300889,0.03284978910124947,-0.9261909930082475,-0.6213699336124,-0.644604543299895,-0.9549122695715484,0.07180046176984427,0.1248729421949023,-0.08121996704716805,0.0880831580647262,-0.6064257057343175,train,5.907508702138239,1
13,0.5033746998668333,0.24227703129194003,0.07522019261108909,0.2730296742033841,0.29174030429706765,-0.7855181885465732,-0.6443146169795888,0.13083423587164184,0.21375765342031167,-0.03136654773372216,-0.07234126723218129,-0.18567555625591456,-0.6466965186499822,-0.8249032815824184,-0.7654399610079571,-0.47629570548268996,0.1258927346735714,0.03760124831255973,-0.9283080897328323,-0.629657405016987,-0.6386737692093413,-0.9520002085359354,0.080809768872606,0.133350389175092,-0.0756103413896041,0.09085611378024692,-0.6107835805807132,train,6.3998010939830925,1
14,0.4854441301647108,0.2277296456126964,0.06475924112405673,0.2827972735012168,0.2752589437912353,-0.7929513355048203,-0.6401721497161407,0.12287646815285963,0.2077601538795751,-0.04044040803713008,-0.08703400160193567,-0.1713680035881565,-0.6376936535328935,-0.8174634406509564,-0.7676355382450423,-0.47853844828774805,0.11460312314859497,0.03472827168230641,-0.9322034274379639,-0.6357693138152422,-0.6359293227830485,-0.9495503304895374,0.07899104168819836,0.13199539670899843,-0.07589541303279683,0.08371192388755376,-0.6013315217408873,train,6.892093485827946,1
15,0.4783460871040892,0.22613940788264006,0.0648734232043936,0.28594138656449064,0.274865450018007,-0.7820292418524962,-0.6504551671151505,0.12417046269541343,0.19960418036590774,-0.04244855572447749,-0.07925074895286749,-0.1849829976492295,-0.6436341083185594,-0.8147675034504194,-0.772538306812914,-0.4814143914749678,0.10203636502392913,0.0250496944133978,-0.9226906620301494,-0.6358773760892333,-0.6309416291935144,-0.9444375208855234,0.07712881981074478,0.1327001629232939,-0.086821401023249,0.08330599103833193,-0.5956089439726958,train,7.384385877672799,1
16,0.47838596750831663,0.22491467512229393,0.05954739430344275,0.2865227043663692,0.27738149898784525,-0.7914240403143833,-0.6505861484675399,0.1220871581944285,0.2017499473778336,-0.03682850703969702,-0.08059970116944487,-0.1864928543704647,-0.6454634746958526,-0.8241766877666141,-0.7730615371608551,-0.47771962611599117,0.09913547438062259,0.025730122274340406,-0.9242797282319142,-0.6321100894705048,-0.6310900790712366,-0.9471087614282183,0.07594826545778703,0.12850951264515567,-0.08919997841478278,0.08283881827529137,-0.595714870846263,train,7.876678269517653,1
17,0.46533223985953787,0.21835910463255295,0.059133010898530736,0.28660039391662906,0.2625235869201089,-0.7769306424077977,-0.6579352584461677,0.11001430306946908,0.20009553149934195,-0.04883612430461548,-0.073026706058534,-0.189226446789038,-0.6374350599269228,-0.804684665660487,-0.7696915455439636,-0.4881496781091089,0.09386344503453634,0.020955432057860046,-0.9113220266270542,-0.6392727413323371,-0.6219471377911787,-0.9321277613319268,0.0718987502658447,0.13074568426919714,-0.08880627019142977,0.07264075917772415,-0.5846706343895144,train,8.368970661362505,1
18,0.4586526183210763,0.21656426351372035,0.05577910103637984,0.29037988052164765,0.25569613824901694,-0.777752413940812,-0.6584142280678882,0.11024962005904748,0.20025399205935282,-0.04760241214777003,-0.07615334230711557,-0.18444537929148658,-0.6347938418681432,-0.7958239962640951,-0.7738607924268238,-0.4866650401346232,0.09363026274775346,0.019168379690500947,-0.9177873553524816,-0.645593206737546,-0.6170150328537414,-0.925597114139179,0.08342483748760156,0.1337155767267605,-0.07759197638779793,0.072545439639485,-0.5857925446964478,train,8.86126305320736,1
19,0.45972888079324215,0.22002527856996332,0.05267926600231246,0.2886229940911918,0.25996132881463974,-0.7757003068583747,-0.6559757244534791,0.10958880260771031,0.20434481486002826,-0.04247865730399726,-0.07334220640004194,-0.18528003500356796,-0.6330748361308436,-0.7913342925326905,-0.7646263809425523,-0.47645163976114246,0.0906354056017695,0.020988632920742517,-0.9150858018294856,-0.637802487841819,-0.6167068746047043,-0.9198204487752193,0.08551924654434921,0.13501898910329646,-0.07413159831109219,0.08120842282186704,-0.583319103032391,train,9.353555445052212,1
20,0.4524327457497407,0.21589998756952514,0.05491201367227366,0.28232956407875587,0.24798665995510946,-0.7678051277798907,-0.6534127208471779,0.10822560569283995,0.19914282684870907,-0.03771269371397877,-0.07169616274137582,-0.19229744784049224,-0.634718080041246,-0.7864011414992792,-0.7662052490044949,-0.47520065016891444,0.08187978011202876,0.012462210010700109,-0.9050671683844589,-0.6345735327614497,-0.6134493948437916,-0.9125679051139739,0.0834031382891275,0.13191533035246375,-0.07811373634883925,0.07768524309308665,-0.5858866416232117,train,9.845847836897066,1
21,0.4541764573585987,0.21446320068599192,0.05204239173489969,0.2832869743159885,0.24740341073634028,-0.7741005262698705,-0.6546626983134637,0.11014026029382834,0.19934859311499042,-0.038394641270134,-0.07043001512421243,-0.19507291544495886,-0.639705237713552,-0.7897410697578917,-0.761928207551341,-0.4759144600065862,0.07894321889165742,0.013028574431223267,-0.90277568471194,-0.6360460596564849,-0.6139134783706444,-0.9139373210843726,0.08082415643760117,0.13230750955136322,-0.08380484475630345,0.07693737897042406,-0.5885879355688737,train,10.338140228741919,1
22,0.4547861006629039,0.2195231878764298,0.054926628756810814,0.27745185034108494,0.25070752885789127,-0.7667488561700451,-0.6586355912372933,0.10664089730677812,0.20149757223857567,-0.033573023717638074,-0.057506326744073535,-0.2014664924902005,-0.6419848973420784,-0.7906233558327709,-0.7660016508140786,-0.4762917387824106,0.07872127282414293,0.014110427605412423,-0.8987497006287672,-0.6336424488607791,-0.6115661491481434,-0.9116569781911459,0.08749884342218138,0.1319258879993279,-0.0791947959214973,0.08073844168206624,-0.5918842956140423,train,10.830432620586773,1
23,0.4520107588659925,0.21860253800917281,0.056695872741220954,0.26215752838853024,0.24410681482026067,-0.7590015026783815,-0.6531375143980706,0.10164259951804905,0.1992424314989194,-0.0300161928934893,-0.05408950640933491,-0.20071887719924453,-0.6411462876985775,-0.7875585416037127,-0.7663464528884245,-0.47202143536647934,0.07407305672660114,0.012763607290157492,-0.8901809679318154,-0.6270435853835452,-0.6089098386025311,-0.9052646393011408,0.0918193249521528,0.13060579752580004,-0.07685825354906968,0.08125730604461355,-0.5956742597580172,train,11.322725012431626,1
24,0.47174219785870874,0.2394525465128509,0.04599744005147377,0.27213117007143833,0.2641630038648879,-0.7711621963854132,-0.6438728906165351,0.11594962285958521,0.21477392316745172,-0.022332377383561725,-0.05262742023120663,-0.1845968998589096,-0.6356913398177602,-0.7927893795041787,-0.7630431852991251,-0.4615348860150551,0.09454101600637937,0.030868350725103383,-0.8982366011662549,-0.624799714039059,-0.6116232926010621,-0.9076231344847148,0.10347404320463564,0.14252617314186755,-0.06571401186340835,0.09126299559361588,-0.6005137737099749,train,11.815017404276478,1
25,0.46702217397053836,0.24903359239917347,0.04555866659101379,0.2783445888061021,0.2574240123372541,-0.7596164130098777,-0.6491857864468615,0.11601207442806222,0.21885872634046438,-0.029104682143567734,-0.04701147047594177,-0.17922209656941315,-0.6276950344209576,-0.7852983880727685,-0.7645393453395292,-0.4598237517805248,0.09898427317904851,0.030492282379645408,-0.8895586166247609,-0.6250664519698474,-0.6068481404591327,-0.901546986461004,0.11231492629143693,0.15261639408528846,-0.05846688832278049,0.09497430746474049,-0.5961050927807021,train,12.307309796121332,1
26,0.46940809556699703,0.2548428598593748,0.03675046835436857,0.2820338647887727,0.25748281338719003,-0.7661143730438909,-0.643142668243652,0.11959169186420066,0.2238490492896295,-0.025480555709231596,-0.053114389699229575,-0.17239811464676433,-0.6226846419328336,-0.7882766385182214,-0.7696184822490412,-0.45381773983585383,0.1001298553157737,0.03361189786603466,-0.893310509291094,-0.6223756119864019,-0.6052279722439172,-0.9013945031233812,0.11326173206341768,0.1561991035789874,-0.05442874832918608,0.09544315417420203,-0.5922315990763851,train,12.799602187966185,1
27,0.46613944574938804,0.262659166097105,0.02710910894448318,0.2904136167990933,0.2619212060346653,-0.7648313142626992,-0.6479051363736846,0.11908813776722282,0.2274354726190139,-0.025614635637149902,-0.04494552874625488,-0.17070395085162704,-0.6177110894933101,-0.7830187668858124,-0.7690594571395398,-0.4536768569163633,0.09921189297184527,0.03459955077564725,-0.88594426338187,-0.6245222880814588,-0.6016251524887004,-0.8949629772398009,0.11856968894193638,0.16021939123688786,-0.0526291805551964,0.09744168824613143,-0.5880273748177728,train,13.29189457981104,1
28,0.46039378236542594,0.26052506434897993,0.03257721104214081,0.28591937832267045,0.2600473737646868,-0.7617935534083228,-0.6486208104354924,0.11060082146674666,0.22156007551081747,-0.034393074563043566,-0.04412177894471691,-0.17010817499871564,-0.6173634251578944,-0.7757519700879117,-0.7698283306600043,-0.4513655695280634,0.09651353661813572,0.03361508736521565,-0.8877240602395463,-0.627524675706264,-0.5980118073057878,-0.8903098770923823,0.12393819391653489,0.15771855072412674,-0.04350431853018148,0.0986452363019797,-0.591259027209133,train,13.784186971655892,1
29,0.4520048861124618,0.2503926312781181,0.03486402304153588,0.2770832362617434,0.2529118039442598,-0.7583100989669729,-0.6500562080487325,0.10575677658030336,0.21705724572403334,-0.032794704417532655,-0.04271238895042124,-0.17268004815538385,-0.6168329380723787,-0.7708355256743362,-0.767365797606526,-0.4550782064576063,0.08802150831495603,0.03518480390138168,-0.8839912850815027,-0.6282626690109989,-0.5931060014261891,-0.8867217701696262,0.12393531938239201,0.1574806206247138,-0.051873454707984185,0.09237589890859126,-0.5946810624281275,train,14.276479363500746,1
30,0.44833975215070454,0.24511580204208902,0.02695688697068105,0.2781795752242367,0.25248717026763745,-0.766676388750485,-0.6476196188857037,0.10571604931006856,0.21603090904308914,-0.03007629138012871,-0.044247897682447426,-0.1706755801626087,-0.6187085885270641,-0.7714050805550137,-0.7605999068203046,-0.45084335515156637,0.0813815220631155,0.03295187407499828,-0.8873967809245986,-0.6296922841847419,-0.5945471956075972,-0.8840597625258599,0.12264862640659001,0.15457450586983915,-0.0531519443798352,0.09392821218179749,-0.5972113922782167,train,14.768771755345599,1
31,0.44207137455840406,0.24076494686613056,0.029840994826281247,0.2779540745189961,0.2449205320798508,-0.7651741922816944,-0.6494283081249859,0.09446650348517166,0.21225489142599366,-0.03706303135824805,-0.04330961589402925,-0.1788576255627009,-0.621216265079581,-0.7654419199940168,-0.7630050783598689,-0.4536406337163028,0.07487544507839802,0.029262646272349646,-0.8853551799079977,-0.6269124986968312,-0.591755110986474,-0.8829166129034554,0.1141333948971583,0.15005793403760995,-0.05213874741459264,0.09078193406576089,-0.591453577950367,train,15.261064147190451,1
32,0.445835938810602,0.2477576732049683,0.024114227024369966,0.2826664376702335,0.2530419924911287,-0.7742145837537165,-0.6526845053016482,0.10059049577911239,0.21605348714726044,-0.03364380282345859,-0.04534972400513944,-0.17145093017285568,-0.6220261329185349,-0.767744264065107,-0.7670503546576855,-0.45805128789622473,0.08432175025527658,0.03563472601762471,-0.8920009558125336,-0.6346284639980988,-0.5924975214193564,-0.8858034303141036,0.12176777405609986,0.15534969227078496,-0.05278573708066324,0.09223036010624129,-0.5901789074125594,train,15.753356539035305,1
33,0.43818090334546156,0.2526441829578958,0.02148658308118616,0.2822042007048004,0.24292324717771394,-0.7647439207803058,-0.6571984478466776,0.08783266926283179,0.2152339871956799,-0.04487891320146352,-0.03751732828813025,-0.16608161706910163,-0.6167290685312825,-0.7502818108747354,-0.7621636137626926,-0.456616281852677,0.07974221966617015,0.02699378849352002,-0.8838354628582162,-0.6393144420817666,-0.5837860974858453,-0.8693865686768758,0.12354324642797569,0.15969621427357047,-0.04186681565911296,0.09417404864776259,-0.5755369249698166,train,16.245648930880158,1
34,0.4518266326483611,0.26329524680075783,0.025744569325570232,0.28122642162725564,0.25789548567781495,-0.7682790277159001,-0.6587820219089868,0.10705477354721271,0.21653798009212252,-0.030960386819364732,-0.029910612484956446,-0.17590531409078503,-0.6332283995447858,-0.7613767382564998,-0.7647828522733652,-0.4499362910919088,0.08540187764189316,0.02766225424817173,-0.8908742180887286,-0.6360524201718135,-0.5950170833167314,-0.873036498961931,0.1274003037818952,0.16444742554176744,-0.04697880550593915,0.10347422201460045,-0.5896179316555512,train,16.73794132272501,1
35,0.4567839149340178,0.27322618415744016,0.01881990933931524,0.28247956268982266,0.2612552787397566,-0.7740199051692168,-0.6536401427535435,0.1037119950611905,0.22713291185026924,-0.027710342591142724,-0.027595910762686186,-0.16853534186026506,-0.6281635803231023,-0.7632676295140921,-0.7624800768119815,-0.4476438862508425,0.0905655473561634,0.03281894430195248,-0.8904853362462721,-0.6356951155259106,-0.5939269127743649,-0.8731618319641368,0.12531347553020966,0.16479448908044153,-0.03985437088911295,0.10671624681096024,-0.5859414281407103,train,17.230233714569867,1
36,0.4543911183223789,0.2751955672530123,0.007635188606913784,0.2879956540365128,0.25752142121899646,-0.7706292927538988,-0.6427142019455655,0.10875791172375526,0.23123440210875293,-0.02881844867614647,-0.031355625861568835,-0.15580817032102257,-0.6164119880295336,-0.7522347068333779,-0.7542560995406591,-0.435964514109647,0.09187618957385707,0.037497114138555554,-0.886947324846144,-0.631340915702932,-0.5888862316870527,-0.8671927614823773,0.124525526940177,0.1666811088506241,-0.03592697898516245,0.10769369969409777,-0.5795444841416593,train,17.72252610641472,1
37,0.4642463864078573,0.28053768876529706,0.006118602675425869,0.2911496284268917,0.2658693375705967,-0.7832954943413724,-0.6390913692142198,0.11593899960923548,0.2348534498055034,-0.023558199044002363,-0.03576879966387277,-0.15496858394901852,-0.6185738268719018,-0.7608123458932861,-0.7527471233834642,-0.4318392563145669,0.09723510507200056,0.04133016632530104,-0.8889619164715227,-0.6274037348041431,-0.5952715512132876,-0.8751708169876342,0.12260820959056389,0.16860742164538822,-0.039868265355703286,0.11385936834811404,-0.5810672117796044,train,18.21481849825957,1
