,AIBL,AIBR,ALA,ASKL,ASKR,AVAL,AVAR,AVEL,AVER,BAGL,BAGR,RID,RIML,RIMR,RIVR,RMED,RMEL,RMER,RMEV,SMDDL,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
140,-0.03702628004443043,-0.11656654911641026,0.005674198023935789,-0.05940825359781129,-0.10917777243882806,0.02045027104667775,-0.09508974393452722,-0.23520253659386278,-0.14039577511789658,-0.1924042588195483,-0.022100746636992935,-0.4650675462064353,-0.3039116249660453,-0.27493258719136615,-0.5292901651489976,-0.5872685023569182,-0.5895155561611495,-0.4305081268677809,-0.5902857203042562,-0.5551493223272901,-0.3966810592492448,-0.27163465537615294,-0.3694816056621033,-0.015923438292776537,-0.09966524482135257,-0.06388412235544169,-0.18588834702377505,-0.3657868667207951,train,89.62172647914646,1
141,-0.12875110821631072,-0.21254274629165984,0.024920714000116917,-0.07773597382896552,-0.12625099315166974,-0.061971815933515625,-0.17833064276610394,-0.30449602373698986,-0.22826718481550803,-0.21180520078562365,-0.04532498888609321,-0.45716155212635345,-0.37982549584648806,-0.3420219148369343,-0.5649693507212938,-0.5484450850265702,-0.5781090123516953,-0.41197244887774476,-0.5607934702740464,-0.5763500265132371,-0.4329257523412603,-0.30265604696045306,-0.4031293862637505,-0.056499577731733946,-0.15624078243491993,-0.11645391129990697,-0.23342880603454674,-0.3486704363109735,train,90.26188166828322,1
142,-0.21007144778351902,-0.29587501680727374,0.03495621608831351,-0.0976285738129073,-0.13212159808073637,-0.13727184401228645,-0.26365196237569494,-0.3595618399617427,-0.2988045911255279,-0.2349410262474108,-0.0776926671752214,-0.44959433499236856,-0.4544351495171227,-0.40236727037590336,-0.5947692498685634,-0.5105552267497838,-0.5674300099254502,-0.39694028554822447,-0.5434948900233764,-0.5962670015041982,-0.4664808256523726,-0.33387051674784324,-0.4513116635608463,-0.09292946738909025,-0.20739160843007823,-0.16452996068794437,-0.27708621684006096,-0.327952018273277,train,90.90203685741999,1
143,-0.2827243895684427,-0.36279059756919085,0.03793709418928398,-0.11723548424195412,-0.1423197659458436,-0.21513078611020148,-0.32946804695377085,-0.4080580488825731,-0.3517396798449396,-0.24319099639633157,-0.09604711368806114,-0.43743819780378457,-0.5124570056524778,-0.4564478097504127,-0.616709055528403,-0.47779099330825314,-0.5591848663200617,-0.37929427776266605,-0.5175920300122026,-0.614377958123724,-0.4840342693129149,-0.3533758187725092,-0.4852867218941396,-0.12890364069339585,-0.2538965304170852,-0.20474415065262463,-0.31202258062266497,-0.3101150936547121,train,91.54219204655675,1
144,-0.3403386977482238,-0.4149918174752144,0.03407685574806024,-0.13323162313917594,-0.14737351546649602,-0.27170695348931495,-0.37544246940492765,-0.4420541208948071,-0.3928961601711493,-0.2418842443930284,-0.11146169514748583,-0.4267845562930239,-0.5596104079327161,-0.5015230126241221,-0.6286954104073241,-0.4582366938980351,-0.5465260163214496,-0.36604089621509883,-0.5029458128725346,-0.6392680137637733,-0.5144165081770815,-0.37559571012061627,-0.5181652393746781,-0.15906911463380308,-0.2938261129000304,-0.24326935967166727,-0.3426399389017234,-0.30310733759236697,train,92.18234723569351,1
145,-0.3826714419525744,-0.4550410915491536,0.0267989778242729,-0.15048516767489367,-0.15566258121171828,-0.31482031710924024,-0.41816437731834477,-0.4760899953613328,-0.42216882628571734,-0.24231326098930583,-0.12513288127173838,-0.4208692383810332,-0.6069636599561103,-0.5430476461449794,-0.6377809287657864,-0.44389807986424257,-0.5383122540489402,-0.3557936763877164,-0.4924522430080404,-0.660666475810904,-0.540834916108788,-0.39668259408799683,-0.5479441322448595,-0.19110827784801004,-0.3301595173230133,-0.2703542182242622,-0.367978232313055,-0.291361797124573,train,92.82250242483026,1
146,-0.39382525681301706,-0.4772556690813082,0.026717115020136656,-0.16162861155186975,-0.16490791836882499,-0.3405880259646687,-0.44407889329595673,-0.48954233830602456,-0.429590359218589,-0.24491180115180655,-0.1291334930695845,-0.4071374400697455,-0.6282039966083528,-0.5579127056043798,-0.6382059607352282,-0.4338206960071361,-0.542618264701691,-0.35275950181483906,-0.4954762018749059,-0.6753703535162328,-0.5477574449645611,-0.40975091896348914,-0.5679111955270695,-0.20739353917370973,-0.35327698529496654,-0.28013820473959056,-0.37388177975030706,-0.28621770687302756,train,93.46265761396702,1
147,-0.37081189646204116,-0.4659742621849556,0.027863644994875147,-0.15858613431619675,-0.16605759398940573,-0.3405609622813407,-0.43271780402891624,-0.4769742393130138,-0.4144387774711441,-0.24859995659818301,-0.12345631493829606,-0.398825197292322,-0.6167182237638972,-0.5502497725925835,-0.6266036775202619,-0.43519852413061844,-0.5574178551477283,-0.3680013901794038,-0.5101289635853468,-0.6818943885576376,-0.5375326227945276,-0.40776151599400434,-0.5673615644936714,-0.2115475401648097,-0.35622787428049174,-0.273978678007133,-0.3636579758227528,-0.2933146004299669,train,94.10281280310379,1
148,-0.3209996161049067,-0.41765852165492606,0.025475962086206047,-0.14486247732229465,-0.15861279009194704,-0.3020844666492619,-0.388680950312307,-0.4371452464739731,-0.3732785163274694,-0.24204557762471274,-0.1121149962721679,-0.4017987094500227,-0.5741711737515366,-0.5200963880617613,-0.6068376861590347,-0.457274408869053,-0.574444198246252,-0.38720864519899206,-0.5354681873926961,-0.6818078605622697,-0.5167358670267628,-0.39620657415459104,-0.5512929925064936,-0.1905825295902253,-0.331772587779019,-0.23986325233134606,-0.3417079701404255,-0.30567821570922593,train,94.74296799224055,1
149,-0.23017137004546903,-0.32624753995978434,0.008955849078612577,-0.12974823877976097,-0.15009966621760773,-0.22054523761082462,-0.300475511008467,-0.36978410268168177,-0.29412965911164035,-0.2368390840478573,-0.09402143149613125,-0.4091146725232999,-0.5078617218759672,-0.46771191376549043,-0.5803533297992268,-0.5059753793907548,-0.6030103589399649,-0.42343892795235927,-0.576525612826589,-0.6665643398414882,-0.4884532657354005,-0.36344126987752523,-0.5225390320283022,-0.16612954893914067,-0.2854557169000309,-0.17994957562357974,-0.2983694410098795,-0.31657603421781366,train,95.38312318137731,1
150,-0.13715378553855723,-0.23836671325969716,0.0050550825589414095,-0.10849500501382231,-0.1356804144072854,-0.12802954117377877,-0.21473254213601684,-0.2977442485342272,-0.21452811104614922,-0.23109513974439982,-0.07313796283040218,-0.42324843510521915,-0.42887607335731603,-0.40762728110250146,-0.5548420805595157,-0.5492778444603188,-0.6247462730337479,-0.4549630820293663,-0.6262933019038193,-0.6459833247272002,-0.4607118824638431,-0.34524276050053054,-0.49136114702221023,-0.13181573650107656,-0.22932240642245613,-0.1292304758310055,-0.2515849660660686,-0.3353293747351738,train,96.02327837051406,1
151,-0.041215830396239723,-0.14082395251485075,-0.014805972061354047,-0.08495650198097386,-0.12631308448486178,-0.03305080310419722,-0.11966705073816311,-0.21859795988691705,-0.12748065664810568,-0.21649993544060975,-0.05277409890384213,-0.425713733723759,-0.34859370140944324,-0.3505732432935398,-0.5208700958728871,-0.590646481475682,-0.6362707623228498,-0.48785354296480876,-0.6652461526026703,-0.6277055423161528,-0.43452270974212925,-0.3172317610552212,-0.4598362396896371,-0.09359150323003056,-0.17563730036571196,-0.07277929717516773,-0.2020266140363176,-0.35119380690727175,train,96.66343355965083,1
