,epochs,base_train_losses,base_test_losses,train_losses,test_losses,num_train_samples,num_test_samples,centered_train_losses,centered_test_losses
44,45,0.024474535250391918,0.024757228001816168,0.10394171982452366,0.1263000160833222,753,753,0.07946718457413174,0.10154278808150603
45,46,0.015793845992636574,0.014958605225051729,0.11814614481520624,0.1146437212715139,753,753,0.10235229882256967,0.09968511604646217
46,47,0.022890409980710524,0.019026527674246806,0.1306577041383715,0.1465191192542706,753,753,0.10776729415766097,0.1274925915800238
47,48,0.018759991667635468,0.017502442963984597,0.11023745525010531,0.11966802760567874,753,753,0.09147746358246985,0.10216558464169415
48,49,0.01579313107710124,0.014965378689608374,0.11490350660667988,0.11234113730019153,753,753,0.09911037552957863,0.09737575861058316
49,50,0.022885656130212723,0.019034651277873797,0.12542669112779828,0.14234446742515403,753,753,0.10254103499758556,0.12330981614728023
50,51,0.024466895863538368,0.02476008975541388,0.10627900898613059,0.12734071351078682,753,753,0.08181211312259222,0.10258062375537294
51,52,0.018764103278672343,0.017505926617202808,0.10630581883861578,0.11662586159192186,753,753,0.08754171555994344,0.09911993497471905
52,53,0.024473112742034665,0.024755594165713695,0.10379484215783441,0.1263377995100965,753,753,0.07932172941579975,0.1015822053443828
53,54,0.018755242104085617,0.01750554356947615,0.10327164457005882,0.11439318935450656,753,753,0.0845164024659732,0.09688764578503041
54,55,0.022888167164767537,0.01902924427884792,0.1236264755765688,0.14015672195134363,753,753,0.10073830841180127,0.12112747767249571
55,56,0.022141832892319777,0.01890357501898852,0.12631130411564498,0.13683079196541634,753,753,0.1041694712233252,0.11792721694642781
56,57,0.024465262642047948,0.02475708946174546,0.10309017090876892,0.12630788255806352,753,753,0.07862490826672097,0.10155079309631806
57,58,0.022147397784040315,0.018904483867637295,0.12164533432104703,0.1353360198304234,753,753,0.09949793653700671,0.1164315359627861
58,59,0.015801928042557634,0.014958141336191224,0.1156482930296014,0.11435330191233439,753,753,0.09984636498704377,0.09939516057614317
59,60,0.01579025011596655,0.014959578885801074,0.11205811808833029,0.11155817271095503,753,753,0.09626786797236374,0.09659859382515396
60,61,0.02447183380039654,0.024755450089727196,0.10137160516643666,0.12572089851130533,753,753,0.07689977136604012,0.10096544842157813
61,62,0.024468362436721555,0.02475935135924277,0.0984589160459421,0.12442867945396463,753,753,0.07399055360922055,0.09966932809472186
62,63,0.01875201844517654,0.0175005064334002,0.10409221461094374,0.11529019174589493,753,753,0.0853401961657672,0.09778968531249473
63,64,0.018756204904970004,0.017510052407969143,0.10031790733910799,0.11232837605260619,753,753,0.08156170243413799,0.09481832364463705
64,65,0.018761660844979218,0.017502225172145797,0.09734808217250722,0.11004975015512436,753,753,0.078586421327528,0.09254752498297857
65,66,0.02214543684888275,0.018910048490285162,0.12016519233092578,0.13380061149177216,753,753,0.09801975548204303,0.114890563001487
66,67,0.022142369407317137,0.018902603203351163,0.1161781986626985,0.1326604350996506,753,753,0.09403582925538137,0.11375783189629943
67,68,0.022143615568486538,0.018911432362591036,0.11288800121649438,0.13198643904918772,753,753,0.09074438564800784,0.11307500668659669
68,69,0.022889915817802222,0.01902491357695056,0.12527726913415857,0.14385638101800616,753,753,0.10238735331635634,0.1248314674410556
69,70,0.02447226173828755,0.024753671688468187,0.10028983686963129,0.1260154154104932,753,753,0.07581757513134374,0.101261743722025
