,AIBL,AIBR,ALA,AQR,AVAL,AVAR,AVBL,AVBR,AVEL,AVFL,AVFR,AWBL,BAGL,IL2DR,OLQVR,RIBL,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMER,RMEV,SIBVR,SMDDL,SMDDR,SMDVR,URYDL,URYDR,URYVL,URYVR,VB2,train_test_label,time_in_seconds,tau
10,0.25779538765061044,0.34339093103417095,-0.4301778906262235,-0.5783936727602647,0.17334697521593034,0.13673518105098564,-0.8904041464708383,-0.7243202577774538,0.15787905331344848,-0.24000904011031587,-0.22089713734617672,-0.5167576593819191,-0.6651899743237151,-0.5649227832981389,-0.39013628274253437,-0.7113232535900905,-0.5031662731491158,0.05649308414878293,0.07572242857007158,-0.610602379762861,-0.5381894636882378,-0.4348101730671541,-0.8689518799013868,-0.8951978519859,-0.7817654059677202,-0.5079499476456315,-0.5214340640658484,-0.7373064727770611,-0.3319059218806506,-0.33138141367081725,-0.33708187299007575,-0.40323552116640227,-0.4203362991353662,-0.7394947282545614,train,2.7293404094010616,1
11,0.2587293964720522,0.34016201708893445,-0.4266728777719324,-0.5825827097717451,0.17746556849102574,0.13119444290914342,-0.8938176899838315,-0.7299338375647481,0.15961247081634425,-0.23712382535102977,-0.22217822917845004,-0.5210360929314981,-0.6701231152454545,-0.5746746300743595,-0.3871663333403878,-0.7175356059284032,-0.5133343778530994,0.059735743320770085,0.07917695831051909,-0.619038846198822,-0.5418399396950011,-0.43703921464845474,-0.8725993406266227,-0.893089304755904,-0.7949378874563227,-0.5103568813760662,-0.5216863524676546,-0.7504901925398196,-0.32424389423348127,-0.3310817314097874,-0.34368786248792094,-0.40561698368313015,-0.42375331344186484,-0.7439769327853506,train,3.002274450341168,1
12,0.2483028047376603,0.33565140663914494,-0.42034220173408815,-0.5817790227551025,0.1740072227645053,0.12723529204274922,-0.8921115984247132,-0.7296245870503448,0.1603988997385742,-0.2319852164914946,-0.21683359128923968,-0.5129149291191991,-0.6690341731339614,-0.5748903876860316,-0.3823456361537754,-0.7219584734170819,-0.5135595920435647,0.05603464489896043,0.06638317766305599,-0.6160342313190754,-0.5362784254001086,-0.4311653740631947,-0.8689230771186688,-0.8870010817526139,-0.7913160719892716,-0.5153038704506605,-0.5259639489085934,-0.7541391145940988,-0.32897591777192625,-0.3323915381784421,-0.34080412500378143,-0.4069088911969707,-0.4226938940292446,-0.7494010528229617,train,3.275208491281274,1
13,0.25307361485299834,0.33395676311758293,-0.41893056873485035,-0.5727370145631161,0.17467467903683037,0.12258597141277786,-0.8938564939887771,-0.7221773964344576,0.16505273759629918,-0.2260729984601893,-0.21042967679769842,-0.5125527127293786,-0.6674535759335352,-0.5759111273588289,-0.37725680391490424,-0.722019591801227,-0.5060964278934877,0.05230574372340652,0.06819628189972274,-0.6153197284660834,-0.5294027285391404,-0.4265544701308544,-0.8685953767674368,-0.8767345673959211,-0.7874037025357354,-0.5159366807801087,-0.5229177490498564,-0.7494473149131763,-0.3215916770115308,-0.32891002259251484,-0.33348225659607605,-0.40515656602178485,-0.4209958572464026,-0.7542577489633353,train,3.5481425322213798,1
14,0.24938176209852314,0.330272297818623,-0.4033491067192169,-0.5753278495179472,0.17294066454093582,0.12119722661865742,-0.8832658856761288,-0.7295697077653764,0.16328958868057172,-0.22480211832445898,-0.2050643712641953,-0.5017267786534192,-0.6674281135227145,-0.5666942869980123,-0.36844036199861596,-0.7149578883854146,-0.5120314527858032,0.05720182551285502,0.06955547391687031,-0.6212743210875667,-0.5240542427132096,-0.4246663325372655,-0.8617623687565109,-0.8615917642852657,-0.7897069454738009,-0.5068810850445065,-0.5208355937519993,-0.7489286245022481,-0.3213773009968832,-0.3316261872353302,-0.34508630456904915,-0.4069847368512055,-0.42506832537751216,-0.753488614076773,train,3.821076573161486,1
15,0.24223967744709424,0.32806471195009573,-0.4133043649880249,-0.5792333819258553,0.17452989538325903,0.1096961517393,-0.8917166603558656,-0.7370223771088072,0.15218005310220686,-0.2265462288223007,-0.2161717460928892,-0.5210542008167252,-0.6642708083302566,-0.5682677217324666,-0.38015312479869745,-0.7151086761468695,-0.5196830160432258,0.050671676791448655,0.06362088867639867,-0.6281130875342432,-0.5300259915269426,-0.428108348205432,-0.8742527466597776,-0.8799184568044579,-0.7965469118227031,-0.5224509939341639,-0.5323976117500357,-0.7495200518372764,-0.3265881987743402,-0.34394228928132775,-0.3541570092427155,-0.4090248563626807,-0.4284245518021593,-0.7585542332170079,train,4.094010614101593,1
16,0.2451337688189347,0.3279781746217157,-0.4125909772592357,-0.5721460639822573,0.1809258058127451,0.11180707016458016,-0.8819318805234537,-0.7370365175553234,0.1531831781342119,-0.22226807148081723,-0.21363342913516808,-0.5167631661281915,-0.6633853606226592,-0.5667714824235477,-0.37206302821643705,-0.7069385784255013,-0.5211091635238563,0.049651091363419775,0.06458042399471711,-0.631176973684561,-0.5213256475215755,-0.4217824073990331,-0.8631143927347065,-0.8788797822716832,-0.7890515297671562,-0.525412899511675,-0.5333679818212975,-0.7461432316893266,-0.3282932172811684,-0.3381233544654168,-0.34904655185645167,-0.40629321440946786,-0.42370241571361145,-0.7544484558030778,train,4.366944655041698,1
17,0.23890548159008512,0.3183814649986071,-0.4210058642309236,-0.5669174567509966,0.162252054807919,0.09922541583453745,-0.8675016376345824,-0.7140937858459538,0.14792578467159093,-0.22312468426963292,-0.21535440375177956,-0.5145291505427504,-0.6572013863521106,-0.5680492180938217,-0.3758042602439686,-0.7047748856443902,-0.5013773208635051,0.026777569461752998,0.04623273856956281,-0.6152446718014482,-0.5180231043299172,-0.41935571655245296,-0.8458704879958511,-0.8710067609980137,-0.7660865782553005,-0.5175325977170913,-0.528106511904971,-0.7425099796312947,-0.32935090492129016,-0.33657700732445395,-0.336870707970377,-0.39978725098472556,-0.42158003124107096,-0.7414861172529644,train,4.639878695981804,1
18,0.24253803036202137,0.31567769428071485,-0.4212735125575727,-0.5705251634748285,0.16613464181509097,0.10174921813792787,-0.866858160547538,-0.7224770247131124,0.1447622815173899,-0.2215012831223192,-0.21626087318964254,-0.5126746869504645,-0.6594665954755186,-0.5737907951679468,-0.37381949883834575,-0.7063059665024758,-0.5092535363136838,0.02462168388662281,0.03602030375867482,-0.6184189632511162,-0.5146157457435043,-0.41762758574885295,-0.851770553920677,-0.8700253391801775,-0.7692650831795274,-0.5230272558492104,-0.5281775020543968,-0.7541122297395476,-0.3287031797612441,-0.33644033638791865,-0.3360094999055618,-0.3971486498855986,-0.42838694341019234,-0.7383471665007317,train,4.912812736921911,1
19,0.24643511926887773,0.3209953715298489,-0.4153938561530065,-0.5786876189137811,0.16824161357598455,0.11342777553470851,-0.866306442213342,-0.7234293227677253,0.15259726405828072,-0.2249623306532702,-0.2143123093896806,-0.5077314211455582,-0.6544216170463031,-0.5679777130792976,-0.36985072692368204,-0.6989200258304544,-0.5135968334018661,0.0371799918335253,0.045539956548838745,-0.622439263701231,-0.5170797330467363,-0.4175861852117801,-0.8557810859034327,-0.8736656151574864,-0.774286039725147,-0.5144277171553497,-0.5242176270544148,-0.7544180411644369,-0.32771294876949586,-0.3368863879822126,-0.3419778806592945,-0.40063050908804604,-0.41944087051328893,-0.7424149933768055,train,5.1857467778620165,1
20,0.2393498939382196,0.31164636449302013,-0.4225037151974594,-0.5804878258816533,0.15910765008814398,0.09641426818130483,-0.8678039811750446,-0.7238010501081026,0.1410510008274875,-0.22735820605633722,-0.21984400068586785,-0.5192098040517908,-0.659024906803574,-0.5690225503279782,-0.38563944759140045,-0.7057700360461455,-0.5119540271198251,0.02593394708201824,0.03228292886620329,-0.6162002488269858,-0.5291487683376614,-0.42429575207444975,-0.8560060090495851,-0.8838366857127933,-0.7776962813932573,-0.5198412708800088,-0.5244510750106915,-0.7565040468384414,-0.333820045093531,-0.3463669947676269,-0.34334734878387896,-0.4017904284770086,-0.41708536730075463,-0.7322511680266693,train,5.458680818802123,1
21,0.24176641405326327,0.3190997635857534,-0.4243492346960371,-0.580468075842812,0.1693891819311652,0.10672631156499235,-0.871347533117825,-0.7240525035463586,0.14424134534822286,-0.23291491139757503,-0.21954560659160943,-0.5195538411998457,-0.6595418375204674,-0.5615479300681463,-0.3837465875581151,-0.7008460878179344,-0.506345654558475,0.034776352629563356,0.038152168682828565,-0.6203052810234853,-0.5257679705944152,-0.4213148742402015,-0.8531277176530575,-0.8863789052777018,-0.7688508778193097,-0.5171546876087965,-0.524251299882125,-0.7419602541405115,-0.3396471056699888,-0.34771352362984786,-0.33865124756702236,-0.3996276413261287,-0.4135634261554933,-0.7309421938851051,train,5.731614859742229,1
22,0.2355346430846549,0.3109647416326821,-0.42908006439709395,-0.591931758380652,0.15581037462004532,0.10609436222417074,-0.8824241798626862,-0.7296113601172084,0.13697346510735456,-0.23670901073404732,-0.2237794286537126,-0.5201350744070323,-0.6582512408447421,-0.5703691937362171,-0.38905030332218804,-0.709424356535257,-0.5110803318229749,0.024775932751235824,0.028153209729968254,-0.6095182407896733,-0.5402622537561552,-0.4264601273196269,-0.8685363449763482,-0.8999086497358066,-0.7786498466327703,-0.5151825492554145,-0.5241829174790056,-0.7602685640613832,-0.34418113041748855,-0.36209848993145305,-0.3496570390326538,-0.4095585625382316,-0.41848560640238686,-0.7315385945074191,train,6.004548900682336,1
23,0.22785310032306627,0.2996467095941461,-0.4288201675520696,-0.5917669702545184,0.13560306488046558,0.08344492633040512,-0.8732445364063897,-0.7218773841900024,0.12576067876557417,-0.23769142981035163,-0.2223869233628808,-0.5155246841147422,-0.668145430391688,-0.5773290666779718,-0.39707173884653313,-0.7113483165399832,-0.49464585366485386,0.008932408061100072,0.00979134711507634,-0.5988730171088528,-0.5434250096069233,-0.4320114878979547,-0.8533526709865467,-0.8900370763402232,-0.7706286248897877,-0.5106438828295496,-0.5226619376381564,-0.7584683249712831,-0.3496345381714784,-0.3664255237453,-0.3461466413573562,-0.4107174473129011,-0.4202523220232406,-0.7229252569453536,train,6.277482941622441,1
24,0.21297545297386508,0.2929851323080166,-0.43173711513289165,-0.600427942970722,0.13453210127634913,0.07184624753467739,-0.8753195894105589,-0.7316789415701886,0.11450970701298507,-0.24173786473340336,-0.2259682876857116,-0.5272663735018731,-0.6668670391735543,-0.5694587453707232,-0.40136072594145844,-0.7106624918416872,-0.49525020023774136,0.009762706375996882,0.008458506416218523,-0.5987639532508491,-0.5536108947438931,-0.43536498298851645,-0.8581645288448848,-0.901136558675001,-0.7774888978481096,-0.5194382232047379,-0.529129501282076,-0.7466791465991675,-0.3623196430529019,-0.38701584027523,-0.35954017367542457,-0.4200720501565144,-0.4293529414989018,-0.723875141980397,train,6.550416982562548,1
25,0.201915626900141,0.28010552623683477,-0.4359274936232821,-0.5919127234742344,0.11405718032878903,0.05877849490638796,-0.8751990242219855,-0.7070055265661052,0.10603967346480808,-0.24267241337341386,-0.2271481982186011,-0.5263430532401862,-0.6748004463457142,-0.598467501694848,-0.4137894347953447,-0.7263608231753285,-0.48292933011974987,-0.013830865074086207,-0.008208523531348447,-0.5778070998558664,-0.5582026296191289,-0.4293799928457762,-0.8553129983981963,-0.8911591774020174,-0.7694439368108047,-0.5186450025008582,-0.5323440767128813,-0.7590355156841769,-0.35562321646170114,-0.3701611888131416,-0.33732063167699305,-0.4174403132455005,-0.4250552211442147,-0.709113957343523,train,6.823351023502654,1
26,0.19448744743144705,0.2796000813897836,-0.42987264411296233,-0.5981972827665307,0.11046131821644284,0.059814161863085906,-0.8827644008185759,-0.7122681335242074,0.11002606516486216,-0.24526310307282126,-0.22771327939594083,-0.5215086738161765,-0.6774113322350444,-0.6050995798832173,-0.4124499642063463,-0.7333887888767353,-0.48312812664159765,-0.011345395501261346,-0.01282486549872626,-0.5761047077335238,-0.5602054882669283,-0.4359749953650631,-0.8592611448673217,-0.891720451811052,-0.782930936988032,-0.5177534158757969,-0.5329834250819183,-0.762778358244503,-0.35554910519151356,-0.37234420428008114,-0.3451830816207411,-0.42351810675557056,-0.43590310163733037,-0.7179362877237826,train,7.0962850644427595,1
27,0.22075732274667925,0.2958389344483741,-0.4190572745017033,-0.5834266469832379,0.13117850517898177,0.0753916096286904,-0.8902814501856974,-0.70478294056014,0.12649938169474154,-0.24351415545712524,-0.21816911028384545,-0.5293107207420898,-0.6759916341191337,-0.5945645043578122,-0.4097211277148458,-0.7292187638867,-0.48400519463779823,0.012859890965222665,0.015524728788166,-0.58800761824523,-0.5518679364304349,-0.4244313434014477,-0.8678129989601571,-0.881828562793433,-0.7950824563616686,-0.5208097438843026,-0.5275274580897096,-0.7499614733346569,-0.3400510551450845,-0.3547650878178629,-0.3300066053187734,-0.4128470805021256,-0.4229976462416454,-0.724329634168759,train,7.369219105382866,1
28,0.21412805558776007,0.29358842744061003,-0.41422177519392933,-0.5871753155851993,0.12075669462763178,0.07947455174361498,-0.8890677191743979,-0.7010051627038096,0.12857237638223043,-0.2435015741019384,-0.2149493532771558,-0.5240924317925767,-0.6736206521064848,-0.5959975912421216,-0.4069941059485668,-0.7292268496865537,-0.4759503943341462,0.013734031287843562,0.0177113285871235,-0.5777643476438002,-0.558505781277636,-0.4226976467860318,-0.8670555008042982,-0.8789068214259672,-0.7916992146650482,-0.5082909460527889,-0.5216618592622246,-0.7531851303827021,-0.343480418066746,-0.3572038093688784,-0.33430119325209395,-0.41657509674642723,-0.42507969368102655,-0.723548080786488,train,7.642153146322972,1
29,0.21404178194606763,0.28945198386119847,-0.40872224106347177,-0.5908070911991408,0.12239814724157644,0.07655030019891695,-0.8971472448636763,-0.7045201580243858,0.1273683990942066,-0.24303673840286238,-0.2146419520216577,-0.529358293066787,-0.6755003064228631,-0.5995485268166034,-0.40827363231239233,-0.7339400419596416,-0.48463668797823084,0.015036830475707197,0.019782046778946023,-0.5810979172309565,-0.5671456985076582,-0.4231887707564044,-0.8726040912695016,-0.8822395824028356,-0.8098459430084002,-0.5153411436321169,-0.5251682220623854,-0.7547211221310675,-0.3422591822233284,-0.35887866391836354,-0.33799063482033864,-0.4206741640722841,-0.42338870447174515,-0.7229759354870863,train,7.915087187263079,1
30,0.21658351196197204,0.2910301544316201,-0.40889926999657067,-0.5808037926416225,0.1146814139075043,0.06787989860080443,-0.8968460099347592,-0.7031474024627975,0.12525614397466112,-0.24514292606292626,-0.21624687031817663,-0.5329143327810801,-0.6692140292113926,-0.585969276405377,-0.411807493225389,-0.7249273647490001,-0.4761966349893,0.011815061787123354,0.018528445128682007,-0.578667733233541,-0.5679270995038571,-0.4247823874818383,-0.8648282017190471,-0.8786548999090965,-0.8006943974729628,-0.5063116082965293,-0.5156514362427,-0.7491346787473733,-0.3422458907730257,-0.3651451544121844,-0.34601983487945304,-0.4212447032028481,-0.42462702713636347,-0.7190454600036597,train,8.188021228203185,1
31,0.20931069674263622,0.2899882521338486,-0.40745507046734214,-0.580033735883402,0.1193051815943369,0.06235322142710698,-0.9029161079442035,-0.7107059035208861,0.11781423857369333,-0.24270334782484648,-0.21784602276450632,-0.5378806093588685,-0.6758596145082594,-0.5929677663431967,-0.4156020797742792,-0.7359152127286349,-0.4835135386797109,0.015623194719205341,0.018823014989397223,-0.5803195263912228,-0.5732034226772742,-0.42700991886846773,-0.8735059639601171,-0.8830819762501672,-0.8072901634338598,-0.5185239007925491,-0.5222694154546332,-0.7516142495351215,-0.3450741422079361,-0.36832288713627465,-0.34882816784526144,-0.42587104065954945,-0.4325689109577515,-0.720688076814613,train,8.460955269143291,1
32,0.2006707529175841,0.2851823546762725,-0.4040948944549688,-0.5852920455687749,0.11406600900842828,0.05524197024722468,-0.9023963671035191,-0.7119161709269746,0.11560523493198849,-0.24353652905680323,-0.2200415571132182,-0.5366240599099745,-0.678147923584815,-0.5958154707372656,-0.41576464051517015,-0.7331363076201647,-0.4821143801941155,0.010485590456730559,0.009491436667203514,-0.5798594480605181,-0.5759732119799443,-0.43350238673935093,-0.8688252606796941,-0.8892151677965208,-0.8128226996896069,-0.5186844815584577,-0.5265195574170353,-0.7498221432348964,-0.3512697375406152,-0.37013424341941814,-0.3542260029965514,-0.4280370567379238,-0.4346129266814653,-0.7222244889417255,train,8.733889310083397,1
33,0.19782786280553188,0.27608680920856393,-0.39714162481138515,-0.5856840006472754,0.10164103464388202,0.03604148712153125,-0.9023537308792248,-0.7101682964184268,0.10822631368551602,-0.24171500311239885,-0.21882950086729758,-0.5399631273263531,-0.6797831753893713,-0.5976861388862944,-0.4178405366798642,-0.7397429823981668,-0.47834561257503777,-0.0017440197335211738,-0.004348494667810204,-0.5738117597692642,-0.57923290533703,-0.4281021232120624,-0.8668934104945859,-0.879446448600687,-0.8139425007083739,-0.526402202315513,-0.5304380646742103,-0.7516129195447734,-0.349188277176627,-0.3719491013627882,-0.3507334439689528,-0.4275164900627699,-0.4344373821266194,-0.7246936403474108,train,9.006823351023503,1
34,0.18019691103039448,0.26699026413113625,-0.39581534222414505,-0.594544273648953,0.09287746603345581,0.01602206660658695,-0.8966420092571675,-0.7275595184715374,0.09413105759621954,-0.24140868651014624,-0.22326247135936672,-0.5396609533227023,-0.677782626970421,-0.592052972551993,-0.41686892420431854,-0.7409728013272905,-0.47776500550467527,-0.010315415251052812,-0.01620048472124109,-0.5702216290472555,-0.5830697794806312,-0.4357812469468995,-0.857698983945918,-0.8792145058211656,-0.8153825606603972,-0.5279561079038657,-0.5343686147371807,-0.747320265741742,-0.36065657268447204,-0.384265721959155,-0.3663577400389919,-0.43466551684500615,-0.4403035173964978,-0.72257550749305,train,9.279757391963608,1
35,0.1707947936783391,0.269488922626089,-0.39540146460486747,-0.6041888893292897,0.08945958914740276,0.014820180457243586,-0.9070193414037686,-0.7433440245809683,0.0973044453967224,-0.2377354272579396,-0.22903876453231514,-0.5356096657125838,-0.6789891465464317,-0.5940267675882237,-0.4224370654956806,-0.7517125850237767,-0.4860776949369074,-0.01086594327051682,-0.020568495338499013,-0.572518506261563,-0.5925241150115257,-0.43871740097310286,-0.8706492281915,-0.8828592547334165,-0.8218143871135367,-0.5352511137154377,-0.5415284304796429,-0.7543071660417873,-0.3655409301408889,-0.3876550444842161,-0.3769665746575867,-0.4407451913859014,-0.44209676169344475,-0.7344603221453454,train,9.552691432903716,1
36,0.15635544742950974,0.25916515381939603,-0.4006583123824762,-0.6051464629728215,0.07423180476937236,-0.006654701369233178,-0.9084946967033953,-0.7450773131259557,0.081518701785606,-0.23619891950803562,-0.23455142143663227,-0.5383060176815062,-0.6864105577326589,-0.6044539924147099,-0.43099467248132517,-0.7604207837342897,-0.47828838446699656,-0.03498805218255943,-0.041861000076495763,-0.5616104005909253,-0.5914405882481604,-0.44171053597107907,-0.8642863572828108,-0.8808952070271044,-0.8146379446633529,-0.5402005995385377,-0.5518864566548334,-0.7553871419637759,-0.3710717717643878,-0.3914215649001318,-0.3746751867062514,-0.44440887607528917,-0.4510538952134209,-0.7312013281673613,train,9.825625473843822,1
37,0.14329615327199732,0.25519582550981723,-0.39477978697090343,-0.6101652590644524,0.06474124862882599,-0.01829785794395261,-0.9074909988337649,-0.7471402782760934,0.07022256857062165,-0.2361135103559454,-0.2350160584912852,-0.5417020860045143,-0.6877721845878991,-0.60860571668672,-0.43549012745880367,-0.7653661308025728,-0.47703020813301744,-0.03765002717598083,-0.05037412383091411,-0.5618060979077021,-0.5973398640517509,-0.4414392670330231,-0.8673017279320598,-0.8808533223882876,-0.8153553635321392,-0.547065074245811,-0.5605447567516961,-0.7575808472789458,-0.3745047703423915,-0.39581335472471685,-0.37821118930878717,-0.44785600043424817,-0.4595477073134734,-0.7305914434313159,train,10.098559514783927,1
38,0.12983376139227143,0.24471548806778687,-0.3960925800997841,-0.6206338374261143,0.056730660202309796,-0.03221722525506817,-0.9197527170408173,-0.7687590707127936,0.05869411674160705,-0.23611583622513665,-0.2387747863901536,-0.5463024130221903,-0.6866407879247481,-0.6158441067614187,-0.4331006939816373,-0.7698412527853452,-0.48272357685372747,-0.050877604906129845,-0.056906113407095144,-0.5611849763235373,-0.6075096712170251,-0.4489093727875042,-0.8706303675680713,-0.883397577334784,-0.8271315520082178,-0.5529628736828376,-0.5638382859130963,-0.760185783556437,-0.3839719146034184,-0.40577521778243797,-0.39798976233544175,-0.4609269494419014,-0.46654751701346037,-0.7360308291761037,train,10.371493555724033,1
