,AIBL,AIBR,AVAL,AVAR,AVBL,AVEL,AVER,BAGL,BAGR,OLQDL,OLQDR,OLQVL,OLQVR,RIBL,RIML,RIMR,RIVL,RIVR,RMED,RMEL,RMEV,SMDDL,SMDDR,SMDVL,URYDL,URYDR,URYVL,URYVR,train_test_label,time_in_seconds,tau
10,-0.9835463819454705,-1.0200305279258663,-0.9160269528914596,-1.0518771948057155,-0.048580445684138523,-0.9442576731032031,-0.8854330753278199,-0.11975792412112249,-0.2459541599742673,-0.5723819136801658,-0.5658868516265287,-0.47227584122870747,-0.6124277761637469,0.11760907649289551,-0.9568674291564959,-0.8828018382117556,-0.7378210362351498,-0.5930135237747176,0.25718629665862697,0.07657440426333104,0.35302690866980657,-0.6506776757985836,-0.6212065916752917,-0.6986447176972106,-0.620919250336705,-0.5852941445576422,-0.6107370339505263,-0.4839024133326745,train,5.691290600747341,1
11,-0.9802116859228396,-1.018823866263222,-0.9117230068972935,-1.0479103283187226,-0.045158972004815404,-0.9428106191442533,-0.8877172938725173,-0.1130439118280529,-0.24167251609871873,-0.5728456862919729,-0.5655939006650432,-0.46888880253393295,-0.6150489601635056,0.11541730097374511,-0.9619840775111784,-0.8833821522266854,-0.7356945021593664,-0.585469085480556,0.25391466486517805,0.07541629674283537,0.3566952685964778,-0.6532119128546386,-0.6232418184612993,-0.6895586920594295,-0.6257050590525558,-0.5851271468201004,-0.6121306419037363,-0.48901835655017517,train,6.260419660822076,1
12,-0.9850487688094729,-1.0276903464768599,-0.9131513126631278,-1.0485435714732063,-0.05150220203289718,-0.9456039282217001,-0.8890140337342751,-0.11083948331033106,-0.22462402557299785,-0.5714988783267246,-0.5614364070640742,-0.47079341767696575,-0.6215111202144195,0.11400243803175844,-0.9632778881685029,-0.8857983267588595,-0.7337767093240894,-0.5821812625127308,0.2587191459768462,0.06958093510126837,0.35570468526584087,-0.657610948248086,-0.6279488205158579,-0.6943924066259438,-0.615016418447053,-0.5789467581489223,-0.6042605023082315,-0.4833404656780845,train,6.82954872089681,1
13,-0.9828411052928587,-1.0223231580726706,-0.9145273207744546,-1.0517810782832488,-0.04716312445287299,-0.9482475542266959,-0.8900084786252469,-0.11388973339841268,-0.23870070673587868,-0.5739598690180673,-0.5717156592731428,-0.4758987055274466,-0.6200737193866475,0.11198811688616725,-0.9708380321442162,-0.8884862976326491,-0.736806572068383,-0.587068158382072,0.252895396801619,0.07014649363267608,0.35974660345619125,-0.6660933711666046,-0.6246551741426524,-0.6912756116258916,-0.6257852917222901,-0.5843859988400693,-0.615160731468624,-0.4928606683596058,train,7.398677780971544,1
14,-0.9861645651884793,-1.0235621853458812,-0.9157602090043129,-1.0501648741574834,-0.05382830418402998,-0.948825478280793,-0.8889769699514165,-0.11539628931800541,-0.23960846105285782,-0.5722031637710094,-0.5729943069082598,-0.4780209016322386,-0.6208607281331463,0.1062219736501955,-0.9720143216364364,-0.8886022371441423,-0.7366302678038599,-0.5881647987141766,0.24687095370325568,0.06317340750986786,0.3509814124208651,-0.669176714281311,-0.6359435399965626,-0.6943642591928592,-0.6295548850312173,-0.5851755263202068,-0.615401744771757,-0.4957099528283185,train,7.967806841046278,1
15,-0.9851244269809761,-1.0182326409601012,-0.9157706057022336,-1.0530506571531622,-0.05636213198987125,-0.9528291984805195,-0.8901471464846535,-0.13048807137862814,-0.25422752918048247,-0.5722660235060655,-0.5826651671198204,-0.48320874248816514,-0.6182721072912949,0.1041057630144365,-0.9709768495844516,-0.8878556742568491,-0.739167575186507,-0.5871507048888148,0.244242101409616,0.05721696820105013,0.3481853574369618,-0.6667279943938965,-0.6330294843682671,-0.6937022758543323,-0.630545137418075,-0.5861328152172093,-0.6154655830634532,-0.5000013863484021,train,8.536935901121012,1
16,-0.9936472704807852,-1.0195490437373622,-0.9223569233430063,-1.0588142747187639,-0.052311775543363304,-0.9535807247185033,-0.8899114144668561,-0.13498400405269212,-0.25309081278907386,-0.5741464772112089,-0.5833317758955544,-0.4862242295742607,-0.6213039709646515,0.10366442172090182,-0.9729615506685407,-0.8939356941117866,-0.7365635255650932,-0.590827017375846,0.25086369950547294,0.057714757226954044,0.34847327648084825,-0.6630402577010864,-0.6331391853500122,-0.6952128826263517,-0.6286224471753238,-0.5855333839879078,-0.6164982841810257,-0.499201895191133,train,9.106064961195747,1
17,-0.9915300911521069,-1.014087157624819,-0.9192972033054047,-1.058209089984756,-0.05276999734712742,-0.9518294663576237,-0.8901236785007087,-0.14050175554472877,-0.25942892243074345,-0.575789240806327,-0.5844606648878923,-0.48607931468163024,-0.6179408274249885,0.09951908898871475,-0.9682829665739454,-0.8986388026040537,-0.7334287587007968,-0.5882463770874203,0.25077116602646937,0.05827157074655162,0.3457110554622528,-0.655603160876578,-0.6299346355341833,-0.6902169479909993,-0.6285459909840523,-0.5827594290895829,-0.6147898083259243,-0.4970152155295173,train,9.67519402127048,1
18,-0.9852045726728077,-1.0185001714928954,-0.9197383192015665,-1.0560304076460898,-0.05259705234564849,-0.9467976842038899,-0.896941216127009,-0.11755893129415011,-0.2394624047186826,-0.5717126625720594,-0.57584280377774,-0.4855517821941807,-0.6191389688006375,0.09793350881390114,-0.972481958591541,-0.8926925066379184,-0.7311602940327879,-0.5889492151519609,0.24641369412482134,0.05610405976762342,0.35506365434438747,-0.6635299868850664,-0.6266434709936752,-0.6868937281746065,-0.6287672340643752,-0.5733074568106742,-0.6195405364843634,-0.5010497555365269,train,10.244323081345215,1
19,-0.9821325163775142,-1.0088973916626118,-0.913422166635227,-1.0545569162750994,-0.057313280997285554,-0.9468075698359069,-0.8964331128394525,-0.1286471116958292,-0.25314143451208104,-0.5650216130825584,-0.5758031221854066,-0.48619495573457006,-0.6177137251162541,0.09278451830639353,-0.9632432890212296,-0.8912778855786477,-0.7267759904514326,-0.587322295531771,0.24766684942531592,0.05439955391098136,0.3354796155408206,-0.6546528998944474,-0.623488659283085,-0.689074452779821,-0.6191080176588064,-0.5712108943055454,-0.6154754163472981,-0.49412595652653724,train,10.81345214141995,1
20,-0.9803435963809752,-1.0064072077507953,-0.9053083002957488,-1.0575797597474912,-0.045933158565955284,-0.9417106951206005,-0.8974058787357899,-0.11690416436419554,-0.24533469548649559,-0.5632017353835532,-0.5692910787015224,-0.4748534848794793,-0.6162221334284401,0.10311779120229578,-0.9629608565139844,-0.8920065017348912,-0.7323231688870686,-0.5937435520598848,0.25861144935870606,0.06070388364288962,0.34486424975640073,-0.6493707427954657,-0.6135823135776455,-0.6889661660465022,-0.6120809032322313,-0.5709036580649147,-0.6188379310069312,-0.4923142922758606,train,11.382581201494682,1
21,-0.9893105296423635,-1.0158857336380211,-0.911846771785179,-1.061055672254741,-0.04457649411266337,-0.946302717944197,-0.9041698740303388,-0.11752443746052335,-0.2472420438745224,-0.5700382638638699,-0.5685436619120643,-0.4810640007411462,-0.6225739052980143,0.10949171665767363,-0.9688356318423811,-0.8977478757575799,-0.7339716805489422,-0.599970263823613,0.26844345281166104,0.06831381064863809,0.33995185512161674,-0.6422728743761292,-0.6156255858407984,-0.6935620500881149,-0.6173455502753512,-0.5840579136676862,-0.6213945187865847,-0.49116919564390676,train,11.951710261569417,1
22,-0.9901131468976564,-1.018029580920712,-0.9103945716229759,-1.0602298978423639,-0.04811022873435099,-0.9480301462554066,-0.9075272595372645,-0.11565714329802218,-0.25082832045853753,-0.5676564945484437,-0.5659763986705182,-0.48175013471082884,-0.6235207794808124,0.10665987917522027,-0.9656757991153934,-0.8952952728654577,-0.7365495601648109,-0.6037334116971985,0.2705764766618107,0.07090852800773126,0.34083791206777714,-0.6430721881274701,-0.6140255612858603,-0.6942094174011917,-0.6206000756888485,-0.5851264978554175,-0.6298252038770525,-0.4959806070696352,train,12.520839321644152,1
23,-0.9938224481738405,-1.0183704249129835,-0.9126248615363743,-1.0615679570592773,-0.04421302815419097,-0.947658496029472,-0.9105901998666783,-0.1207369690518372,-0.2589315272998822,-0.5675135365371123,-0.5619611949161936,-0.4873859939683406,-0.6246557746202557,0.10679323438940344,-0.9668933730173551,-0.89437493989232,-0.7315479064261148,-0.6041181354417319,0.2741727468952744,0.0724440621281093,0.34205648159051394,-0.6418170075952669,-0.6107464011228927,-0.6918012796271082,-0.6252286262914353,-0.5890254820918105,-0.6328983958317876,-0.49563739690006653,train,13.089968381718885,1
24,-0.9931950199676661,-1.0166970999331204,-0.9178241583843412,-1.0652174084147257,-0.04124071347445338,-0.9525774191806304,-0.9155670094925308,-0.1282354241408139,-0.27004435673025806,-0.570971546969503,-0.5667448366084902,-0.49259769421313393,-0.6239606622859115,0.10357326432723932,-0.965381617440462,-0.8970137748992381,-0.7297173192292721,-0.6009263459232111,0.27774194893349186,0.07652847420302464,0.34720553063283666,-0.6365561745248659,-0.6049291477311542,-0.6871323594792015,-0.6312982591823721,-0.5878963854356358,-0.6361129653751035,-0.49934661642448974,train,13.65909744179362,1
25,-1.0009944520308238,-1.0192069882558341,-0.9202497731751569,-1.062806517903601,-0.030631009016594574,-0.9472800088989428,-0.913720881028673,-0.11228096466321874,-0.2583245332532507,-0.5696472189266952,-0.5573975442424729,-0.48811832335641836,-0.6265638911145065,0.10818292660603354,-0.9681626330452419,-0.9006259852193208,-0.7257677549465916,-0.6072851395704197,0.279175985833821,0.08518650885752435,0.34783524648177366,-0.6366798896614214,-0.6061167850079492,-0.6869212731871748,-0.635874747862069,-0.5900867850031457,-0.6458238258949124,-0.5049616940675616,train,14.228226501868354,1
26,-1.0003912633133787,-1.0180687480885469,-0.9178888083903916,-1.0617178738561706,-0.0395640868991186,-0.9472914486844923,-0.9116558396770638,-0.11941156626596561,-0.25817610553276726,-0.5705040367930152,-0.5626676841908752,-0.48782866711862694,-0.6272294082090945,0.1061345510029719,-0.9672616636898748,-0.9028627293407512,-0.7290161272987936,-0.6010238713742907,0.2803335858871076,0.08142818637373814,0.34172198974929247,-0.6286246168152797,-0.6087290456878662,-0.6849173441660129,-0.6282845492090812,-0.5886951069548614,-0.6360964280505877,-0.49910678225586463,train,14.797355561943087,1
27,-1.003529853957469,-1.016465803788954,-0.9130875835220681,-1.0627084224908203,-0.021049621768817167,-0.9404482469224666,-0.9126582290109153,-0.10780598175731265,-0.2522275083448545,-0.5682448623028906,-0.5539696663010194,-0.47665772537758716,-0.6289003356083505,0.1128945861027719,-0.9674587869822481,-0.9102355728798295,-0.7247866825464873,-0.6054682381550932,0.2933659451577209,0.08696616098365303,0.35308100573493906,-0.6231737315309572,-0.6013780395504059,-0.6837996880346188,-0.6237839709407289,-0.5886401784114871,-0.6419503620993022,-0.49793165131218975,train,15.366484622017822,1
28,-0.9988244921410957,-1.011134522244018,-0.9069543123051463,-1.060238626958602,-0.01843207516995482,-0.9407473699402136,-0.915658974150448,-0.11109878255864136,-0.26755669271059357,-0.5658730359731401,-0.5573912964840793,-0.4790088238885008,-0.6253042792734549,0.11626039656622458,-0.9657311181888577,-0.9070034732659694,-0.7228574631059619,-0.605575872228341,0.2912531964669422,0.09019373450707333,0.34969364926377455,-0.6165925260946675,-0.5923227574957509,-0.6833009814149685,-0.6252345988835986,-0.5916681743454831,-0.6444442656330854,-0.49894188790704347,train,15.935613682092557,1
29,-1.002199492155557,-1.0109611831046608,-0.9071615089221918,-1.0570059118414463,-0.017109155023907696,-0.935501937781182,-0.9166593376898713,-0.11125965197574997,-0.2663157113602638,-0.564410987453407,-0.5525216717703092,-0.48282940493942056,-0.626928046119263,0.119210597289747,-0.9664146231590673,-0.9072554114971039,-0.7175611690745602,-0.6060494655451084,0.2916426796829709,0.08605635234326345,0.34068576208943735,-0.6108278751147127,-0.5947476534690179,-0.6857141463805123,-0.6239529706955043,-0.595723490181713,-0.6418283925391849,-0.49485174972680895,train,16.50474274216729,1
30,-0.9953035915083177,-1.0119994204386125,-0.906876580416381,-1.0573258021092418,-0.014736021779377509,-0.9317482132450039,-0.9218486292728976,-0.10350090382417566,-0.26157423040914884,-0.5634864128947531,-0.5497924142392049,-0.4835932967324238,-0.6246141822962226,0.11790136326149356,-0.9636600380359936,-0.9035599057418083,-0.7181225095845085,-0.6069306203494718,0.29031600468404967,0.0855182686408226,0.3453703858004371,-0.6086160342663661,-0.5899819246333431,-0.6832072219215413,-0.6218454712493956,-0.5924513822029996,-0.6399428762102264,-0.4934188555673533,train,17.073871802242024,1
31,-0.9982700909938259,-1.0091608321209369,-0.9076785523096869,-1.059500884304042,-0.0087846865760354,-0.9324666505918653,-0.9199449086382006,-0.10127335487636328,-0.264414710715661,-0.5672915276231854,-0.5531328789212532,-0.4790338118476741,-0.6208385341516734,0.12374381062600734,-0.9603556154409315,-0.9097013301256656,-0.7213949565033262,-0.6136709570852236,0.29169275962408775,0.09273107641540482,0.34284170092160904,-0.6008467051373308,-0.58739369027513,-0.6897756373664083,-0.6232472222582452,-0.5928384148886723,-0.6421884782184675,-0.49389461154813175,train,17.643000862316757,1
32,-0.9972004531503538,-1.0077181319004078,-0.9050683349935824,-1.0641815212770003,-0.016120969268654445,-0.9339451753660812,-0.9221710447814153,-0.1043176420491208,-0.26408125225597295,-0.5635287928279913,-0.5546775676058624,-0.4797469827037727,-0.6208397553288378,0.12589054226687438,-0.9630094724248083,-0.9073309674992379,-0.7273725344641047,-0.6136960952047014,0.29450005138845786,0.08268388721529793,0.3427031782630935,-0.6021317740725944,-0.5816904288101297,-0.6887347539807994,-0.6173146690972685,-0.595197206725058,-0.6414404185706354,-0.49670493935037213,train,18.212129922391494,1
33,-0.997429032808108,-1.008560714347183,-0.9035600259319297,-1.064424836288516,-0.021461824520381215,-0.933729385876986,-0.9181293306484615,-0.09544533538960387,-0.2488039512301053,-0.5633281433509769,-0.5509274605633627,-0.46908314066946577,-0.6185421442480337,0.12591875162952185,-0.9619847054385143,-0.9113190298915009,-0.7280090683601328,-0.6126972556530397,0.29817510721948887,0.08579165726907242,0.3405137134759776,-0.5993846521151363,-0.5843862419716901,-0.686370056419023,-0.6122635313933501,-0.587961483043666,-0.640069086472672,-0.4956721958076394,train,18.781258982466227,1
34,-1.0013663455930413,-1.0072892834227218,-0.9107316538664981,-1.0621579870992812,-0.025788583606344964,-0.9351128793495267,-0.9217237688948539,-0.10941912805694332,-0.273360597243384,-0.5613411611123904,-0.5525580608943057,-0.48789943209758735,-0.6214524727895296,0.11480951955900373,-0.9591809584223249,-0.9078717096188179,-0.7167052688907892,-0.6148304284232382,0.28973997924535794,0.08153079746685074,0.3239806774673196,-0.6080989248316018,-0.5878585691782319,-0.689522594871514,-0.6237199295940364,-0.5935059607383993,-0.6482756628313935,-0.49931798743244254,train,19.35038804254096,1
35,-1.0030740109529623,-1.0109523063493395,-0.9129553572203939,-1.0642534195922517,-0.02625711900637126,-0.9367073164689175,-0.9235530776158969,-0.10280082320021147,-0.26652048491099356,-0.5595473914095499,-0.5512660684189841,-0.48808799524882984,-0.6233388685383798,0.11557395716281102,-0.9636873248787953,-0.9068587556656078,-0.7201537027330083,-0.6149749139607973,0.2887799453979441,0.08059529053500539,0.323359478128155,-0.6221835821893043,-0.5907075672327081,-0.6912090158230544,-0.6200009712931706,-0.5914489541024165,-0.6509790433962378,-0.5026442045224175,train,19.919517102615696,1
36,-1.0038607062645188,-1.005846040362001,-0.9113052080788856,-1.0601975904092154,-0.029201360379832272,-0.9354066720267491,-0.92086645301245,-0.11351072200925583,-0.2804649459664378,-0.5588260610290974,-0.5523102256379702,-0.4920964575664222,-0.6223199926453513,0.10739578887080073,-0.9598667961338833,-0.9060304455786518,-0.7173406763431103,-0.6115232087556903,0.2826944602789589,0.08321624354202897,0.310439486414266,-0.6214672616835799,-0.5935835127023715,-0.6895835551929451,-0.6253714181933242,-0.596400611744319,-0.6526469108737847,-0.5060646122852017,train,20.48864616269043,1
37,-1.0083902906223214,-0.9988876567060099,-0.9126720159058703,-1.0569556323885778,-0.030495928985249818,-0.9363789773857385,-0.9148592684175223,-0.1364543058542966,-0.2961764970845905,-0.5606678436481516,-0.564544902339604,-0.49515148332139924,-0.6215444027943176,0.10251936651786617,-0.9581026125769603,-0.9091635892502351,-0.718737402422337,-0.6052868186444498,0.2751596552327417,0.07402544020095062,0.29930775442671365,-0.619268216491871,-0.6026428351652489,-0.6904745320518102,-0.6219623081575881,-0.5964595821888841,-0.6440240044386749,-0.5042347000994208,train,21.057775222765162,1
38,-1.0104737378136848,-1.0064797239896326,-0.9125840904597061,-1.057565079108044,-0.03500788165949789,-0.9344615710142206,-0.9072925800168805,-0.11382335260057094,-0.2540118071206441,-0.5598583496951086,-0.5597269365787302,-0.4784052367441748,-0.625433643783859,0.10587314159516195,-0.9657762068728233,-0.9158644898812685,-0.722781410566556,-0.5983021973808702,0.27924456982906004,0.06846749312915976,0.31770944845601756,-0.6343943404394301,-0.6107115759376816,-0.6852292639466264,-0.6122516242222857,-0.5814333214361708,-0.6405909737225399,-0.5050065335144137,train,21.6269042828399,1
39,-1.0106140893016131,-1.0109729687992004,-0.9138926776377235,-1.050228904896661,-0.05410069524095776,-0.9415167782353842,-0.9083393837240341,-0.13082259848239997,-0.26994437970661045,-0.5580350254649411,-0.5638829111437125,-0.49495222386132376,-0.6285214424856375,0.09426084655385572,-0.9632574164009141,-0.9085818863451627,-0.7166695381817189,-0.5930710840347309,0.2662857303155193,0.0609234947154185,0.298388040601244,-0.6464659079334472,-0.6221515254873569,-0.6902366718634917,-0.6167110423805799,-0.5836643881046851,-0.6367221741279385,-0.4990819785454088,train,22.19603334291463,1
40,-1.0081026308593903,-1.012507849556896,-0.9178706918682558,-1.051849060221112,-0.05544185645244125,-0.9440758728417322,-0.9060440172918893,-0.12579537740573582,-0.2622860382954416,-0.5607785049503828,-0.5645854096331732,-0.4957549958851464,-0.6274515511516112,0.09295105695478587,-0.9673942239325377,-0.9058261253644411,-0.7191779767872111,-0.5910150731702908,0.2625122093124186,0.06037406036434825,0.2985247720867443,-0.6582853425157205,-0.6272371120614988,-0.6927407592935899,-0.6212683774981429,-0.5835066029310779,-0.6366719751029603,-0.5022711095740229,train,22.765162402989365,1
41,-1.0066360966441488,-1.0201722235081903,-0.9230324572239624,-1.049079310232463,-0.06260655518208044,-0.9423096106380453,-0.9017260535765517,-0.1145612169506186,-0.24382138827617197,-0.5619552383610461,-0.5632590662434082,-0.4955611962559048,-0.6295185095493239,0.08931604681190033,-0.966884893516022,-0.9036917099986401,-0.7223453947932408,-0.591204111844945,0.2540183037250374,0.059008776527499834,0.29553766932299885,-0.6664391525563272,-0.639040911464103,-0.7011842021916669,-0.6198300512851329,-0.5761843584680832,-0.6294746198746478,-0.5005286313647621,train,23.3342914630641,1
42,-0.9980052848953146,-1.0114348451849966,-0.9209496583424803,-1.0465426327967187,-0.06622476230308716,-0.9410335289307181,-0.8923532462808974,-0.12243223994000477,-0.24646416521292488,-0.564278281096378,-0.5723863649485635,-0.494538152840969,-0.625350751818038,0.08577087666503116,-0.96455443209899,-0.9003198857023776,-0.7246244076740294,-0.5859000015670246,0.24217354391079016,0.05651868656904904,0.2906406650824126,-0.6664822803560936,-0.6420658274073661,-0.7000666705147782,-0.6175527034871376,-0.5708973005077482,-0.6207839509499868,-0.49717878359058276,train,23.903420523138834,1
43,-0.9921420175897692,-1.016625845027221,-0.9186974901083825,-1.0419804144134872,-0.07143008203752922,-0.9401670096988197,-0.8908716026103787,-0.11561462849603477,-0.23541749315603996,-0.563925909086366,-0.569743114063041,-0.4912585789157965,-0.6237664457817989,0.08601453002425194,-0.9659827725785634,-0.9016027117205756,-0.7229781816586487,-0.5783153009210856,0.2339928765798347,0.053088420349156534,0.2974961385763919,-0.6744992621346246,-0.6459420051051983,-0.6943445520381204,-0.6177372151108338,-0.5657360239059455,-0.6168034107885191,-0.49915683839669567,train,24.472549583213567,1
44,-0.9901477677445916,-1.0119559115332053,-0.9179078748076166,-1.0461320988363065,-0.06601737700273072,-0.9452476579620896,-0.8919687812919501,-0.13192848195250326,-0.25072227432433103,-0.5658351740569663,-0.5814226667249507,-0.49791498673580414,-0.6279146332375163,0.08410044361377383,-0.9673230141333812,-0.899778749863375,-0.7256218896438428,-0.5758640279451174,0.23478512996749135,0.05014843226263899,0.3012621027208563,-0.6708305343953299,-0.6433602159170272,-0.6938802961592759,-0.6186929901814124,-0.5702743927584165,-0.6138425042972954,-0.49745416748952076,train,25.041678643288304,1
45,-0.9877866162034615,-1.0076179673740273,-0.9175153194372118,-1.0456195183717116,-0.0793584513597009,-0.9505974422270038,-0.8875651635974389,-0.14832173880771002,-0.2595522494204575,-0.5613725315046256,-0.5891144525401475,-0.49978900794467074,-0.624001093921687,0.07860233179220388,-0.9652675941389169,-0.8950421595578857,-0.7260806948584847,-0.5746626534373028,0.2303829607736897,0.03796978705963178,0.2939508884638752,-0.6735297740208925,-0.6496186444151241,-0.6962106030588423,-0.610065020072893,-0.5636087070798874,-0.6070168465721689,-0.492384162504382,train,25.610807703363037,1
46,-0.9837897755288085,-1.0172210339267305,-0.9237229510483669,-1.0461727566726073,-0.06646334080944757,-0.9418893294086395,-0.890372162847092,-0.1133473974344018,-0.2285227264976122,-0.5619352789497414,-0.5712864085795127,-0.49154311953438456,-0.6242252291993442,0.07900785080484946,-0.9647299560241597,-0.898396470147706,-0.7116020871951715,-0.5762574750406196,0.2354486021844231,0.051267591769110804,0.31595071184299595,-0.6830262665024074,-0.6444041456236826,-0.6910447283224816,-0.6105233355419456,-0.5484131589132865,-0.6118160935537456,-0.4884416414295038,train,26.17993676343777,1
